order_id,customer_id,product_id,product_category,product_price,order_value,quantity,discount_amount,discount_percentage,shipping_mode,expected_delivery_days,actual_delivery_days,delivery_delay,customer_region,warehouse_region,distance_km,is_remote_area,is_returned,return_reason
733,64,P40,Beauty,3713,11139,3,2227.8,20,Standard,2,3,1,South,North,78,0,0,NO_RETURN
734,64,P28,Sports,3916,11748,3,3524.4,30,Standard,3,7,4,South,South,1987,1,1,DELIVERY_DELAY
735,64,P19,Home,4248,8496,2,849.6,10,Express,3,6,3,South,East,1538,1,0,NO_RETURN
736,64,P27,Electronics,1677,3354,2,335.40000000000003,10,Standard,4,5,1,South,West,1908,1,1,QUALITY_DEFECT
737,64,P38,Home,5805,17415,3,5224.5,30,Standard,2,4,2,South,East,1469,1,1,DELIVERY_DELAY
738,64,P44,Beauty,1938,5814,3,1744.2,30,Express,6,7,1,North,North,1190,0,1,QUALITY_DEFECT
739,64,P22,Clothing,2123,4246,2,849.2,20,Standard,2,3,1,West,East,858,0,1,NO_LONGER_NEEDED
740,64,P58,Electronics,4783,4783,1,1913.2,40,Standard,4,4,0,West,East,1847,1,1,NOT_AS_DESCRIBED
741,65,P46,Home,4545,9090,2,909.0,10,Express,2,3,1,North,South,1072,0,0,NO_RETURN
742,65,P48,Home,3153,6306,2,1261.2,20,Express,6,7,1,East,West,1878,1,1,QUALITY_DEFECT
743,65,P48,Home,4224,4224,1,1689.6000000000001,40,Express,2,2,0,South,North,520,0,0,NO_RETURN
744,65,P3,Electronics,4052,8104,2,810.4000000000001,10,Express,5,4,-1,West,North,954,0,0,NO_RETURN
745,65,P46,Home,4794,9588,2,2876.4,30,Express,2,6,4,South,North,765,0,1,DELIVERY_DELAY
746,65,P14,Clothing,2527,2527,1,252.70000000000002,10,Express,6,10,4,South,North,1127,0,0,NO_RETURN
747,65,P12,Sports,3611,3611,1,361.1,10,Express,2,3,1,North,East,1445,1,0,NO_RETURN
748,65,P26,Clothing,3260,9780,3,0.0,0,Express,3,2,-1,North,West,1751,1,1,NO_LONGER_NEEDED
749,65,P41,Beauty,2406,7218,3,0.0,0,Express,2,6,4,West,East,1990,1,0,NO_RETURN
750,66,P56,Electronics,598,1794,3,358.8,20,Express,2,6,4,North,West,239,0,0,NO_RETURN
751,66,P17,Beauty,1658,1658,1,497.4,30,Standard,2,2,0,South,West,1646,1,0,NO_RETURN
752,66,P19,Beauty,5501,16503,3,1650.3000000000002,10,Standard,4,6,2,West,East,1900,1,0,NO_RETURN
753,66,P9,Sports,3141,9423,3,0.0,0,Express,6,6,0,West,West,1863,1,1,NOT_AS_DESCRIBED
754,66,P18,Beauty,4812,14436,3,4330.8,30,Standard,5,6,1,South,West,1341,1,0,NO_RETURN
755,66,P6,Beauty,531,1593,3,318.6,20,Express,3,7,4,South,West,1129,0,1,DELIVERY_DELAY
756,66,P6,Sports,2581,5162,2,1548.6,30,Standard,5,6,1,South,South,1451,1,0,NO_RETURN
757,66,P54,Home,2236,6708,3,2012.3999999999999,30,Express,6,5,-1,North,North,1101,0,1,QUALITY_DEFECT
758,66,P28,Sports,3583,3583,1,1074.8999999999999,30,Express,4,5,1,North,North,283,0,1,NOT_AS_DESCRIBED
759,66,P51,Electronics,1692,3384,2,0.0,0,Standard,5,9,4,East,East,1252,1,1,DELIVERY_DELAY
760,67,P52,Sports,2371,4742,2,474.20000000000005,10,Standard,3,2,-1,East,North,938,0,0,NO_RETURN
761,67,P2,Sports,247,494,2,0.0,0,Standard,3,7,4,West,West,1466,1,0,NO_RETURN
762,67,P56,Beauty,5588,16764,3,6705.6,40,Express,4,7,3,East,West,1697,1,1,DELIVERY_DELAY
763,67,P6,Home,1224,1224,1,0.0,0,Standard,2,1,-1,South,North,478,0,0,NO_RETURN
764,67,P42,Beauty,1389,4167,3,416.70000000000005,10,Express,6,6,0,North,East,1626,1,0,NO_RETURN
765,67,P10,Beauty,4082,8164,2,0.0,0,Standard,3,3,0,West,West,1015,0,1,QUALITY_DEFECT
766,67,P38,Beauty,2187,2187,1,437.40000000000003,20,Express,2,3,1,North,North,1341,1,0,NO_RETURN
767,67,P27,Beauty,4260,12780,3,5112.0,40,Express,2,4,2,West,West,1101,0,1,DELIVERY_DELAY
768,67,P47,Sports,5209,15627,3,4688.099999999999,30,Standard,2,5,3,North,West,1230,1,1,DELIVERY_DELAY
769,67,P36,Home,720,1440,2,432.0,30,Express,2,4,2,East,West,1478,1,0,NO_RETURN
770,67,P2,Beauty,1521,3042,2,304.2,10,Express,4,6,2,South,South,1253,1,1,DELIVERY_DELAY
771,67,P59,Home,5132,15396,3,4618.8,30,Standard,4,8,4,West,West,1756,1,1,DELIVERY_DELAY
772,67,P51,Home,4069,4069,1,1627.6000000000001,40,Standard,4,8,4,North,West,314,0,1,DELIVERY_DELAY
773,67,P13,Electronics,1480,4440,3,1332.0,30,Standard,5,7,2,East,South,478,0,0,NO_RETURN
774,67,P4,Sports,348,696,2,139.20000000000002,20,Express,3,3,0,North,North,741,0,0,NO_RETURN
775,68,P15,Sports,1188,3564,3,356.40000000000003,10,Express,4,5,1,East,North,1627,1,1,NOT_AS_DESCRIBED
776,68,P55,Electronics,5853,17559,3,7023.6,40,Standard,2,4,2,West,North,266,0,0,NO_RETURN
777,68,P40,Sports,1034,3102,3,0.0,0,Standard,3,7,4,North,South,1915,1,1,DELIVERY_DELAY
778,68,P11,Home,2593,7779,3,2333.7,30,Express,2,2,0,East,East,1727,1,0,NO_RETURN
779,68,P8,Electronics,1853,3706,2,1111.8,30,Standard,3,5,2,East,East,1084,0,0,NO_RETURN
780,68,P6,Electronics,2379,4758,2,1427.3999999999999,30,Express,3,3,0,West,South,332,0,0,NO_RETURN
781,68,P27,Beauty,3553,7106,2,2842.4,40,Express,2,4,2,South,North,1519,1,1,DELIVERY_DELAY
782,68,P5,Sports,894,1788,2,357.6,20,Express,3,5,2,North,West,1604,1,0,NO_RETURN
783,68,P43,Clothing,5454,5454,1,2181.6,40,Standard,6,7,1,West,West,1864,1,1,NO_LONGER_NEEDED
784,69,P53,Clothing,2491,7473,3,2989.2000000000003,40,Standard,5,7,2,South,West,1478,1,1,DELIVERY_DELAY
785,69,P57,Home,5514,11028,2,1102.8,10,Express,2,1,-1,East,West,1535,1,0,NO_RETURN
786,69,P34,Electronics,4630,9260,2,926.0,10,Standard,6,9,3,East,East,1600,1,1,DELIVERY_DELAY
787,69,P2,Electronics,428,1284,3,513.6,40,Express,3,4,1,West,North,1549,1,1,QUALITY_DEFECT
788,69,P17,Home,5336,16008,3,3201.6000000000004,20,Standard,2,6,4,North,West,660,0,0,NO_RETURN
789,69,P48,Sports,242,484,2,96.80000000000001,20,Standard,6,9,3,South,East,662,0,1,DELIVERY_DELAY
790,69,P43,Home,4892,14676,3,1467.6000000000001,10,Express,6,10,4,South,North,721,0,1,DELIVERY_DELAY
791,69,P38,Sports,1777,3554,2,1066.2,30,Standard,3,7,4,West,West,217,0,0,NO_RETURN
792,69,P4,Clothing,3680,3680,1,1104.0,30,Standard,5,4,-1,East,West,1254,1,1,NO_LONGER_NEEDED
793,69,P38,Home,4286,12858,3,3857.3999999999996,30,Express,5,9,4,West,South,345,0,1,DELIVERY_DELAY
794,69,P9,Sports,4171,12513,3,3753.8999999999996,30,Standard,6,9,3,North,South,982,0,0,NO_RETURN
795,69,P3,Beauty,1484,4452,3,890.4000000000001,20,Standard,6,8,2,North,North,806,0,1,DELIVERY_DELAY
796,69,P19,Sports,529,1587,3,158.70000000000002,10,Standard,4,5,1,East,East,652,0,0,NO_RETURN
797,70,P10,Electronics,5030,10060,2,0.0,0,Express,4,4,0,South,West,54,0,1,QUALITY_DEFECT
798,70,P23,Sports,753,753,1,225.9,30,Express,6,7,1,West,East,1650,1,1,NOT_AS_DESCRIBED
799,70,P54,Beauty,5161,5161,1,516.1,10,Express,5,9,4,West,South,1824,1,1,DELIVERY_DELAY
800,70,P6,Home,5318,15954,3,6381.6,40,Express,5,5,0,West,East,1157,0,1,QUALITY_DEFECT
801,70,P48,Beauty,2472,7416,3,0.0,0,Standard,2,5,3,East,North,1368,1,0,NO_RETURN
802,70,P6,Sports,1776,5328,3,2131.2000000000003,40,Standard,6,9,3,South,West,1079,0,1,DELIVERY_DELAY
803,70,P8,Clothing,5592,16776,3,1677.6000000000001,10,Standard,4,4,0,South,West,223,0,0,NO_RETURN
804,70,P39,Sports,2824,5648,2,2259.2000000000003,40,Standard,5,4,-1,East,West,419,0,1,NOT_AS_DESCRIBED
805,71,P17,Beauty,945,945,1,0.0,0,Standard,4,4,0,South,East,1623,1,0,NO_RETURN
806,71,P10,Clothing,2713,5426,2,542.6,10,Standard,6,7,1,South,North,1510,1,1,SIZE_FIT_ISSUE
807,71,P25,Home,1008,2016,2,201.60000000000002,10,Express,4,5,1,West,North,156,0,0,NO_RETURN
808,71,P16,Electronics,5090,15270,3,1527.0,10,Express,6,9,3,West,North,601,0,0,NO_RETURN
809,71,P21,Clothing,4007,12021,3,3606.2999999999997,30,Standard,5,4,-1,West,South,1921,1,0,NO_RETURN
810,71,P18,Clothing,4738,14214,3,0.0,0,Standard,6,10,4,South,East,1213,1,1,DELIVERY_DELAY
811,71,P29,Beauty,887,2661,3,1064.4,40,Standard,3,4,1,South,South,1150,0,0,NO_RETURN
812,71,P59,Beauty,4747,9494,2,0.0,0,Standard,5,8,3,East,South,51,0,1,DELIVERY_DELAY
813,71,P60,Clothing,4150,8300,2,3320.0,40,Express,5,6,1,South,East,143,0,1,SIZE_FIT_ISSUE
814,71,P37,Sports,772,1544,2,0.0,0,Express,2,2,0,East,West,481,0,0,NO_RETURN
815,71,P33,Sports,2807,8421,3,1684.2,20,Express,5,6,1,South,East,749,0,0,NO_RETURN
816,71,P30,Electronics,5111,10222,2,0.0,0,Standard,2,5,3,West,North,1896,1,0,NO_RETURN
817,71,P44,Clothing,1621,3242,2,1296.8000000000002,40,Express,5,8,3,North,North,1153,0,1,DELIVERY_DELAY
818,72,P23,Clothing,3283,9849,3,1969.8000000000002,20,Express,3,7,4,North,North,997,0,0,NO_RETURN
819,72,P60,Home,1780,3560,2,0.0,0,Standard,2,3,1,East,South,234,0,1,NOT_AS_DESCRIBED
820,72,P15,Electronics,4245,8490,2,0.0,0,Express,5,9,4,South,North,451,0,1,DELIVERY_DELAY
821,72,P8,Beauty,2472,7416,3,2966.4,40,Express,3,6,3,South,South,183,0,1,DELIVERY_DELAY
822,72,P9,Sports,732,732,1,146.4,20,Standard,6,10,4,East,South,1786,1,0,NO_RETURN
823,72,P45,Clothing,5752,17256,3,6902.400000000001,40,Express,6,8,2,North,West,1362,1,1,DELIVERY_DELAY
824,72,P55,Clothing,2846,5692,2,1707.6,30,Express,2,6,4,West,West,790,0,0,NO_RETURN
825,72,P49,Sports,556,1668,3,166.8,10,Standard,4,6,2,West,East,60,0,0,NO_RETURN
826,72,P13,Beauty,2941,2941,1,1176.4,40,Standard,3,7,4,West,North,1928,1,1,DELIVERY_DELAY
827,72,P13,Electronics,1547,3094,2,618.8000000000001,20,Standard,2,1,-1,West,West,1704,1,1,QUALITY_DEFECT
828,72,P52,Sports,5330,10660,2,2132.0,20,Standard,2,4,2,South,East,1754,1,1,DELIVERY_DELAY
829,72,P53,Clothing,2932,8796,3,879.6,10,Standard,6,9,3,West,North,1330,1,1,DELIVERY_DELAY
830,72,P38,Beauty,1222,1222,1,0.0,0,Standard,5,6,1,North,South,176,0,0,NO_RETURN
831,72,P4,Beauty,2669,8007,3,2402.1,30,Standard,2,6,4,North,North,653,0,0,NO_RETURN
832,72,P26,Beauty,985,2955,3,886.5,30,Standard,6,10,4,North,West,836,0,1,DELIVERY_DELAY
833,73,P40,Sports,1029,2058,2,0.0,0,Express,6,7,1,South,North,260,0,0,NO_RETURN
834,73,P39,Clothing,753,2259,3,225.9,10,Standard,6,7,1,East,West,1035,0,0,NO_RETURN
835,73,P29,Sports,1723,1723,1,172.3,10,Standard,2,2,0,East,West,1100,0,0,NO_RETURN
836,73,P20,Home,4981,14943,3,1494.3000000000002,10,Standard,5,6,1,East,East,805,0,0,NO_RETURN
837,73,P34,Clothing,5004,15012,3,1501.2,10,Standard,3,6,3,North,West,754,0,1,DELIVERY_DELAY
838,73,P13,Electronics,5447,5447,1,0.0,0,Express,3,7,4,West,West,1278,1,0,NO_RETURN
839,73,P55,Home,4938,14814,3,2962.8,20,Express,5,6,1,South,North,980,0,0,NO_RETURN
840,73,P32,Clothing,1997,1997,1,199.70000000000002,10,Standard,5,8,3,South,South,1034,0,1,DELIVERY_DELAY
841,73,P52,Home,3279,3279,1,983.6999999999999,30,Standard,2,3,1,North,North,782,0,0,NO_RETURN
842,73,P36,Clothing,1143,1143,1,228.60000000000002,20,Express,3,7,4,East,North,110,0,1,DELIVERY_DELAY
843,73,P13,Electronics,2527,2527,1,252.70000000000002,10,Express,3,4,1,South,South,451,0,1,QUALITY_DEFECT
844,73,P54,Electronics,2344,2344,1,0.0,0,Standard,5,9,4,North,East,1967,1,0,NO_RETURN
845,73,P20,Electronics,3937,3937,1,787.4000000000001,20,Express,3,6,3,West,North,292,0,0,NO_RETURN
846,73,P57,Electronics,1271,1271,1,127.10000000000001,10,Express,4,5,1,West,South,1936,1,1,QUALITY_DEFECT
847,74,P19,Sports,1417,2834,2,283.40000000000003,10,Standard,4,4,0,West,South,1539,1,0,NO_RETURN
848,74,P51,Clothing,4055,12165,3,4866.0,40,Standard,3,6,3,West,East,1071,0,0,NO_RETURN
849,74,P30,Sports,1666,3332,2,666.4000000000001,20,Express,5,7,2,East,West,1356,1,1,DELIVERY_DELAY
850,74,P42,Sports,499,499,1,49.900000000000006,10,Standard,5,5,0,West,South,676,0,0,NO_RETURN
851,74,P57,Beauty,3289,9867,3,986.7,10,Express,4,7,3,North,South,1589,1,1,DELIVERY_DELAY
852,74,P19,Clothing,3841,11523,3,2304.6,20,Standard,6,5,-1,West,East,922,0,1,NO_LONGER_NEEDED
853,74,P28,Beauty,3550,7100,2,2130.0,30,Express,4,6,2,North,South,954,0,1,DELIVERY_DELAY
854,74,P17,Electronics,5486,5486,1,1097.2,20,Standard,4,7,3,North,East,1947,1,0,NO_RETURN
855,74,P7,Electronics,1171,1171,1,234.20000000000002,20,Standard,6,6,0,East,South,1432,1,0,NO_RETURN
856,74,P17,Home,2679,8037,3,1607.4,20,Standard,6,6,0,East,North,1627,1,0,NO_RETURN
857,74,P19,Home,3039,6078,2,1823.3999999999999,30,Standard,5,9,4,South,West,516,0,0,NO_RETURN
858,75,P15,Beauty,4425,13275,3,5310.0,40,Express,5,6,1,North,East,1782,1,1,QUALITY_DEFECT
859,75,P50,Beauty,5917,11834,2,1183.4,10,Express,5,8,3,North,East,334,0,1,DELIVERY_DELAY
860,75,P56,Sports,1251,2502,2,0.0,0,Express,4,5,1,South,West,921,0,1,NOT_AS_DESCRIBED
861,75,P20,Sports,2871,8613,3,0.0,0,Standard,3,3,0,East,West,830,0,1,QUALITY_DEFECT
862,75,P5,Beauty,4578,9156,2,915.6,10,Express,2,3,1,West,East,240,0,0,NO_RETURN
863,75,P7,Electronics,5728,17184,3,1718.4,10,Standard,6,8,2,North,South,457,0,0,NO_RETURN
864,75,P59,Clothing,3361,6722,2,672.2,10,Standard,4,8,4,North,West,167,0,1,DELIVERY_DELAY
865,75,P34,Home,290,290,1,58.0,20,Express,5,5,0,North,South,1148,0,1,NOT_AS_DESCRIBED
866,75,P48,Beauty,763,1526,2,152.6,10,Standard,3,4,1,West,West,375,0,0,NO_RETURN
867,75,P37,Sports,2742,8226,3,822.6,10,Express,4,4,0,North,South,962,0,1,QUALITY_DEFECT
868,75,P39,Beauty,2222,6666,3,1333.2,20,Express,5,7,2,North,North,639,0,0,NO_RETURN
869,76,P26,Home,5221,5221,1,1566.3,30,Standard,3,6,3,West,West,837,0,1,DELIVERY_DELAY
870,76,P45,Electronics,4858,4858,1,1457.3999999999999,30,Standard,3,3,0,East,East,1415,1,0,NO_RETURN
871,76,P45,Clothing,1979,3958,2,1187.3999999999999,30,Standard,4,3,-1,North,East,889,0,0,NO_RETURN
872,76,P11,Beauty,2270,2270,1,908.0,40,Standard,5,4,-1,North,West,830,0,1,NOT_AS_DESCRIBED
873,76,P55,Beauty,1792,3584,2,0.0,0,Standard,4,3,-1,South,East,1422,1,0,NO_RETURN
874,76,P32,Beauty,3979,3979,1,0.0,0,Standard,5,5,0,West,East,1773,1,0,NO_RETURN
875,76,P11,Electronics,347,1041,3,0.0,0,Standard,4,3,-1,West,South,208,0,1,QUALITY_DEFECT
876,76,P10,Home,3809,7618,2,761.8000000000001,10,Standard,2,6,4,South,West,1476,1,1,DELIVERY_DELAY
877,76,P54,Clothing,5400,16200,3,0.0,0,Express,4,6,2,North,North,149,0,1,DELIVERY_DELAY
878,76,P50,Beauty,1852,1852,1,370.40000000000003,20,Standard,3,2,-1,North,West,107,0,0,NO_RETURN
879,76,P22,Clothing,1774,5322,3,0.0,0,Standard,2,6,4,South,South,140,0,1,DELIVERY_DELAY
880,76,P33,Beauty,1082,2164,2,432.8,20,Standard,6,6,0,West,West,297,0,0,NO_RETURN
881,76,P14,Electronics,1067,2134,2,426.8,20,Standard,2,4,2,East,North,847,0,0,NO_RETURN
882,77,P5,Electronics,5590,11180,2,4472.0,40,Express,2,1,-1,South,West,667,0,0,NO_RETURN
883,77,P32,Sports,1034,3102,3,1240.8000000000002,40,Standard,4,3,-1,East,West,1438,1,0,NO_RETURN
884,77,P22,Electronics,1636,4908,3,981.6,20,Express,2,3,1,North,West,833,0,0,NO_RETURN
885,77,P41,Sports,2104,6312,3,2524.8,40,Standard,3,2,-1,North,East,534,0,0,NO_RETURN
886,77,P49,Beauty,2195,6585,3,0.0,0,Standard,3,4,1,West,East,463,0,0,NO_RETURN
887,77,P25,Electronics,1874,5622,3,0.0,0,Standard,6,8,2,East,South,619,0,1,DELIVERY_DELAY
888,77,P42,Home,524,1572,3,471.59999999999997,30,Express,2,2,0,East,East,546,0,0,NO_RETURN
889,77,P35,Electronics,642,1926,3,192.60000000000002,10,Standard,6,8,2,East,South,955,0,0,NO_RETURN
890,77,P5,Clothing,4227,4227,1,422.70000000000005,10,Standard,3,3,0,South,North,405,0,0,NO_RETURN
891,77,P36,Sports,1874,1874,1,749.6,40,Standard,5,9,4,West,East,386,0,1,DELIVERY_DELAY
892,77,P16,Electronics,3673,3673,1,1469.2,40,Standard,4,5,1,West,South,606,0,0,NO_RETURN
893,77,P6,Beauty,3145,6290,2,1887.0,30,Standard,5,7,2,West,West,1607,1,1,DELIVERY_DELAY
894,77,P53,Electronics,4148,4148,1,1244.3999999999999,30,Express,2,3,1,South,South,576,0,0,NO_RETURN
895,77,P30,Beauty,2705,5410,2,1082.0,20,Express,6,9,3,West,North,732,0,0,NO_RETURN
896,77,P46,Electronics,4044,4044,1,404.40000000000003,10,Standard,2,1,-1,East,West,878,0,0,NO_RETURN
897,78,P25,Home,4210,8420,2,3368.0,40,Standard,5,4,-1,North,West,1959,1,1,QUALITY_DEFECT
898,78,P49,Electronics,3774,7548,2,1509.6000000000001,20,Express,4,8,4,North,West,1947,1,1,DELIVERY_DELAY
899,78,P48,Beauty,2221,2221,1,666.3,30,Standard,4,8,4,North,South,585,0,1,DELIVERY_DELAY
900,78,P30,Sports,5779,5779,1,1155.8,20,Standard,6,9,3,South,North,289,0,1,DELIVERY_DELAY
901,78,P42,Clothing,3348,6696,2,2678.4,40,Standard,6,6,0,West,South,1749,1,1,NO_LONGER_NEEDED
902,78,P45,Home,2675,8025,3,3210.0,40,Express,6,7,1,West,North,273,0,0,NO_RETURN
903,78,P50,Sports,3021,3021,1,604.2,20,Standard,5,9,4,East,North,394,0,0,NO_RETURN
904,78,P1,Beauty,993,993,1,297.9,30,Express,4,8,4,West,South,411,0,1,DELIVERY_DELAY
905,78,P12,Home,5967,5967,1,596.7,10,Express,3,6,3,North,West,1211,1,0,NO_RETURN
906,78,P12,Electronics,1846,1846,1,184.60000000000002,10,Standard,4,6,2,West,North,1828,1,1,DELIVERY_DELAY
907,78,P6,Electronics,2601,2601,1,780.3,30,Standard,4,3,-1,East,North,1249,1,1,QUALITY_DEFECT
908,78,P32,Beauty,5711,5711,1,0.0,0,Standard,4,3,-1,North,North,482,0,0,NO_RETURN
909,78,P51,Sports,259,518,2,207.20000000000002,40,Express,5,7,2,East,West,739,0,1,DELIVERY_DELAY
910,78,P44,Home,3010,6020,2,602.0,10,Express,5,7,2,North,East,1838,1,0,NO_RETURN
911,79,P30,Clothing,5920,11840,2,1184.0,10,Standard,6,5,-1,East,South,804,0,1,NO_LONGER_NEEDED
912,79,P44,Sports,5597,11194,2,4477.6,40,Express,3,2,-1,East,North,1347,1,1,NOT_AS_DESCRIBED
913,79,P52,Clothing,2866,8598,3,2579.4,30,Standard,6,8,2,West,North,763,0,0,NO_RETURN
914,79,P60,Beauty,4100,12300,3,0.0,0,Express,4,7,3,South,South,1831,1,0,NO_RETURN
915,79,P57,Sports,4884,14652,3,5860.8,40,Standard,3,5,2,North,East,1754,1,1,DELIVERY_DELAY
916,79,P56,Sports,4024,4024,1,1207.2,30,Standard,5,9,4,South,South,483,0,1,DELIVERY_DELAY
917,79,P49,Electronics,5604,16812,3,0.0,0,Standard,5,9,4,North,South,1952,1,1,DELIVERY_DELAY
918,79,P58,Home,3341,6682,2,668.2,10,Express,5,9,4,North,South,1939,1,0,NO_RETURN
919,79,P41,Sports,4230,4230,1,846.0,20,Standard,6,9,3,North,East,822,0,1,DELIVERY_DELAY
920,80,P15,Electronics,2322,2322,1,464.40000000000003,20,Standard,2,1,-1,East,South,1574,1,0,NO_RETURN
921,80,P37,Clothing,3212,3212,1,642.4000000000001,20,Express,6,10,4,North,East,176,0,1,DELIVERY_DELAY
922,80,P35,Sports,1755,3510,2,1053.0,30,Express,4,8,4,South,South,268,0,0,NO_RETURN
923,80,P1,Beauty,4609,9218,2,1843.6000000000001,20,Standard,4,4,0,West,West,351,0,1,NOT_AS_DESCRIBED
924,80,P48,Electronics,5650,16950,3,0.0,0,Express,4,7,3,North,East,1786,1,0,NO_RETURN
925,80,P31,Sports,5369,5369,1,1610.7,30,Express,5,4,-1,East,South,1745,1,0,NO_RETURN
926,80,P55,Electronics,2043,6129,3,0.0,0,Standard,5,9,4,West,East,1719,1,1,DELIVERY_DELAY
927,80,P2,Electronics,4688,9376,2,1875.2,20,Express,5,6,1,West,West,197,0,0,NO_RETURN
928,80,P47,Sports,2518,5036,2,503.6,10,Express,2,2,0,East,North,1790,1,1,NOT_AS_DESCRIBED
929,80,P42,Beauty,1540,4620,3,462.0,10,Express,5,6,1,South,South,496,0,0,NO_RETURN
930,80,P48,Electronics,5534,5534,1,1106.8,20,Standard,3,5,2,West,South,1946,1,0,NO_RETURN
931,80,P7,Clothing,3112,6224,2,622.4000000000001,10,Standard,2,5,3,East,West,354,0,0,NO_RETURN
932,80,P16,Beauty,478,478,1,47.800000000000004,10,Express,5,6,1,South,West,1638,1,0,NO_RETURN
933,80,P50,Clothing,3998,11994,3,3598.2,30,Express,5,6,1,North,North,288,0,0,NO_RETURN
934,81,P42,Beauty,5678,17034,3,1703.4,10,Standard,6,9,3,West,East,1470,1,1,DELIVERY_DELAY
935,81,P51,Clothing,5056,5056,1,1516.8,30,Express,5,6,1,South,North,716,0,1,SIZE_FIT_ISSUE
936,81,P12,Sports,3520,10560,3,0.0,0,Express,6,9,3,West,North,1112,0,1,DELIVERY_DELAY
937,81,P35,Sports,5538,5538,1,553.8000000000001,10,Standard,3,6,3,South,North,1186,0,0,NO_RETURN
938,81,P52,Beauty,2774,2774,1,0.0,0,Standard,6,6,0,South,North,1201,1,0,NO_RETURN
939,81,P55,Home,486,486,1,0.0,0,Express,4,7,3,South,West,1985,1,0,NO_RETURN
940,81,P16,Clothing,2662,2662,1,1064.8,40,Express,6,8,2,South,West,1473,1,0,NO_RETURN
941,81,P34,Home,3084,9252,3,3700.8,40,Standard,2,6,4,North,South,125,0,0,NO_RETURN
942,81,P10,Electronics,2655,2655,1,265.5,10,Standard,6,7,1,East,South,1543,1,0,NO_RETURN
943,82,P36,Clothing,2288,4576,2,1372.8,30,Standard,5,7,2,North,East,1435,1,1,DELIVERY_DELAY
944,82,P45,Beauty,1373,4119,3,411.90000000000003,10,Standard,4,8,4,South,East,1204,1,1,DELIVERY_DELAY
945,82,P39,Sports,1543,3086,2,308.6,10,Express,5,7,2,North,South,208,0,0,NO_RETURN
946,82,P8,Home,4553,4553,1,1821.2,40,Express,2,3,1,North,East,1912,1,1,NOT_AS_DESCRIBED
947,82,P10,Home,2049,4098,2,0.0,0,Standard,5,5,0,West,North,1653,1,0,NO_RETURN
948,82,P12,Clothing,4512,13536,3,2707.2000000000003,20,Express,2,5,3,East,East,1179,0,1,DELIVERY_DELAY
949,82,P39,Home,1011,1011,1,101.10000000000001,10,Express,5,5,0,East,West,1026,0,0,NO_RETURN
950,82,P9,Sports,2322,2322,1,928.8000000000001,40,Standard,3,3,0,West,East,158,0,1,NOT_AS_DESCRIBED
951,82,P44,Electronics,5186,10372,2,3111.6,30,Standard,5,6,1,West,East,614,0,1,NOT_AS_DESCRIBED
952,82,P46,Sports,2074,4148,2,0.0,0,Express,5,6,1,North,North,207,0,0,NO_RETURN
953,82,P6,Electronics,1552,4656,3,0.0,0,Standard,4,7,3,West,North,1992,1,0,NO_RETURN
954,82,P44,Beauty,4367,13101,3,1310.1000000000001,10,Express,5,8,3,North,West,78,0,1,DELIVERY_DELAY
955,82,P13,Sports,259,777,3,233.1,30,Express,3,7,4,North,West,395,0,1,DELIVERY_DELAY
956,82,P58,Sports,2043,2043,1,0.0,0,Express,3,6,3,East,North,915,0,0,NO_RETURN
957,83,P24,Electronics,1127,2254,2,225.4,10,Standard,4,5,1,West,East,592,0,0,NO_RETURN
958,83,P1,Electronics,5370,16110,3,4833.0,30,Standard,4,8,4,North,West,1877,1,0,NO_RETURN
959,83,P55,Sports,4199,4199,1,839.8000000000001,20,Standard,6,8,2,East,East,774,0,1,DELIVERY_DELAY
960,83,P1,Clothing,3064,9192,3,919.2,10,Express,4,3,-1,North,West,1057,0,0,NO_RETURN
961,83,P6,Electronics,4534,13602,3,1360.2,10,Express,2,4,2,North,South,1625,1,1,DELIVERY_DELAY
962,83,P15,Home,4055,8110,2,1622.0,20,Express,4,6,2,South,East,272,0,0,NO_RETURN
963,83,P43,Beauty,3799,3799,1,379.90000000000003,10,Express,5,4,-1,East,South,276,0,0,NO_RETURN
964,83,P19,Electronics,529,529,1,158.7,30,Express,4,3,-1,South,South,1992,1,0,NO_RETURN
965,83,P43,Beauty,2377,2377,1,713.1,30,Express,6,8,2,South,East,1588,1,1,DELIVERY_DELAY
966,83,P33,Beauty,3385,3385,1,0.0,0,Standard,2,2,0,South,East,1074,0,0,NO_RETURN
967,83,P50,Clothing,5806,5806,1,0.0,0,Express,5,8,3,North,West,1033,0,1,DELIVERY_DELAY
968,83,P19,Home,4180,4180,1,1254.0,30,Standard,6,6,0,South,South,625,0,0,NO_RETURN
969,83,P56,Clothing,2358,7074,3,707.4000000000001,10,Express,3,5,2,North,South,436,0,1,DELIVERY_DELAY
970,83,P41,Sports,5397,5397,1,539.7,10,Standard,3,5,2,North,East,443,0,0,NO_RETURN
971,84,P40,Clothing,1835,1835,1,0.0,0,Express,5,8,3,East,South,504,0,1,DELIVERY_DELAY
972,84,P28,Home,4125,4125,1,1650.0,40,Express,2,3,1,North,East,794,0,1,NOT_AS_DESCRIBED
973,84,P46,Home,3624,3624,1,724.8000000000001,20,Standard,3,2,-1,North,North,1402,1,1,NOT_AS_DESCRIBED
974,84,P19,Electronics,4067,8134,2,3253.6000000000004,40,Standard,5,5,0,East,West,794,0,1,NOT_AS_DESCRIBED
