order_id,shipping_mode,courier_partner,warehouse_city,delivery_city,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area,delivery_attempts,courier_delay_rate,warehouse_processing_time
O2310,Standard,BlueDart,Chennai,Hyderabad,6,7,1,1399,1,2,0.09,1.1
O2311,Express,Delhivery,Hyderabad,Lucknow,3,6,3,1116,1,1,0.19,1.74
O2312,Express,BlueDart,Bangalore,Lucknow,3,5,2,1453,1,1,0.27,1.67
O2313,Express,Ecom Express,Kolkata,Mumbai,1,1,0,553,0,3,0.23,2.24
O2314,Same-Day,Ecom Express,Lucknow,Delhi,0,1,1,1163,1,3,0.08,2.23
O2315,Standard,BlueDart,Delhi,Jaipur,4,4,0,1130,1,1,0.11,1.3
O2316,Same-Day,BlueDart,Delhi,Chennai,0,0,0,1549,1,3,0.28,1.69
O2317,Express,BlueDart,Mumbai,Chennai,1,1,0,1647,1,2,0.2,2.95
O2318,Standard,Ecom Express,Lucknow,Bangalore,5,5,0,1878,1,1,0.2,1.32
O2319,Same-Day,BlueDart,Lucknow,Lucknow,0,1,1,1424,1,3,0.16,2.52
O2320,Express,Ecom Express,Kolkata,Jaipur,1,1,0,1306,1,2,0.21,1.92
O2321,Express,Ecom Express,Chennai,Jaipur,1,1,0,696,0,1,0.27,2.73
O2322,Standard,Ecom Express,Bangalore,Mumbai,4,5,1,558,0,3,0.12,1.59
O2323,Standard,BlueDart,Kolkata,Jaipur,5,5,0,24,0,2,0.11,1.83
O2324,Same-Day,Ecom Express,Delhi,Hyderabad,0,2,2,262,0,1,0.11,2.56
O2325,Standard,BlueDart,Hyderabad,Mumbai,3,6,3,1395,1,1,0.29,1.23
O2326,Express,BlueDart,Bangalore,Hyderabad,2,3,1,1971,1,1,0.21,2.04
O2327,Same-Day,Delhivery,Delhi,Hyderabad,1,4,3,923,1,3,0.18,1.48
O2328,Express,Delhivery,Kolkata,Bangalore,3,3,0,990,1,1,0.27,1.04
O2329,Express,BlueDart,Kolkata,Jaipur,2,2,0,1497,1,1,0.06,1.41
O2330,Same-Day,BlueDart,Jaipur,Hyderabad,0,1,1,890,1,1,0.27,2.29
O2331,Same-Day,Delhivery,Chennai,Delhi,1,3,2,656,0,1,0.21,1.25
O2332,Express,BlueDart,Hyderabad,Hyderabad,2,2,0,1951,1,3,0.1,2.91
O2333,Standard,BlueDart,Delhi,Hyderabad,4,4,0,1625,1,3,0.17,2.39
O2334,Standard,BlueDart,Hyderabad,Hyderabad,4,5,1,509,0,2,0.14,2.26
O2335,Standard,BlueDart,Chennai,Delhi,4,4,0,317,0,1,0.21,2.08
O2336,Standard,Delhivery,Jaipur,Hyderabad,4,4,0,715,0,1,0.08,2.64
O2337,Express,Delhivery,Chennai,Lucknow,2,4,2,1099,1,3,0.3,1.1
O2338,Express,Ecom Express,Delhi,Jaipur,2,5,3,150,0,2,0.25,2.71
O2339,Same-Day,Delhivery,Kolkata,Delhi,0,0,0,1205,1,1,0.14,2.49
O2340,Express,BlueDart,Kolkata,Mumbai,1,1,0,687,0,2,0.29,2.79
O2341,Same-Day,Delhivery,Jaipur,Lucknow,0,0,0,573,0,1,0.24,1.27
O2342,Express,Delhivery,Bangalore,Mumbai,3,3,0,890,1,1,0.16,2.88
O2343,Express,Ecom Express,Kolkata,Mumbai,3,6,3,1156,1,3,0.21,2.19
O2344,Standard,Ecom Express,Bangalore,Chennai,6,7,1,54,0,3,0.24,1.08
O2345,Standard,Delhivery,Lucknow,Jaipur,3,3,0,1505,1,3,0.18,2.11
O2346,Express,Delhivery,Mumbai,Hyderabad,3,3,0,239,0,2,0.29,1.95
O2347,Same-Day,Ecom Express,Jaipur,Hyderabad,0,0,0,722,0,2,0.3,2.52
O2348,Same-Day,Delhivery,Lucknow,Lucknow,0,1,1,29,0,1,0.26,2.45
O2349,Standard,BlueDart,Chennai,Jaipur,4,5,1,943,1,1,0.17,1.45
O2350,Express,Ecom Express,Kolkata,Jaipur,3,5,2,1561,1,1,0.21,1.69
O2351,Express,BlueDart,Bangalore,Delhi,1,1,0,537,0,2,0.14,2.03
O2352,Express,BlueDart,Chennai,Mumbai,2,2,0,1834,1,2,0.16,1.7
O2353,Standard,BlueDart,Hyderabad,Lucknow,3,3,0,1881,1,3,0.28,1.03
O2354,Express,Delhivery,Lucknow,Jaipur,2,2,0,1558,1,3,0.17,2.59
O2355,Express,Ecom Express,Delhi,Kolkata,3,3,0,1146,1,2,0.08,1.57
O2356,Standard,BlueDart,Chennai,Mumbai,5,8,3,1366,1,2,0.13,2.32
O2357,Same-Day,Ecom Express,Hyderabad,Jaipur,0,0,0,1368,1,3,0.26,1.8
O2358,Standard,Delhivery,Bangalore,Jaipur,5,6,1,778,0,1,0.25,2.54
O2359,Standard,Delhivery,Chennai,Bangalore,3,4,1,601,0,3,0.28,2.97
O2360,Express,BlueDart,Kolkata,Delhi,3,5,2,1164,1,2,0.15,1.77
O2361,Standard,Delhivery,Lucknow,Jaipur,6,8,2,326,0,2,0.21,1.11
O2362,Standard,Ecom Express,Lucknow,Mumbai,5,5,0,84,0,2,0.26,2.95
O2363,Express,BlueDart,Mumbai,Mumbai,3,5,2,1159,1,3,0.26,1.33
O2364,Express,Delhivery,Delhi,Bangalore,2,2,0,93,0,1,0.19,1.98
O2365,Same-Day,Delhivery,Jaipur,Delhi,0,1,1,1200,1,1,0.13,1.95
O2366,Express,BlueDart,Delhi,Lucknow,1,3,2,35,0,2,0.18,2.67
O2367,Standard,Delhivery,Hyderabad,Kolkata,6,6,0,162,0,1,0.26,2.74
O2368,Same-Day,Delhivery,Chennai,Delhi,1,1,0,1297,1,1,0.2,1.5
O2369,Standard,Delhivery,Mumbai,Chennai,5,6,1,935,1,1,0.25,2.61
O2370,Same-Day,BlueDart,Jaipur,Chennai,0,0,0,1824,1,3,0.19,2.55
O2371,Express,Ecom Express,Mumbai,Lucknow,1,1,0,410,0,1,0.29,3.0
O2372,Express,Delhivery,Kolkata,Jaipur,1,1,0,1433,1,3,0.08,2.75
O2373,Standard,Ecom Express,Chennai,Jaipur,5,6,1,853,1,1,0.25,2.81
O2374,Same-Day,Delhivery,Chennai,Delhi,0,2,2,146,0,2,0.24,1.78
O2375,Same-Day,Delhivery,Lucknow,Bangalore,1,2,1,1233,1,3,0.12,1.44
O2376,Same-Day,Delhivery,Hyderabad,Mumbai,1,3,2,12,0,3,0.08,1.46
O2377,Express,BlueDart,Bangalore,Lucknow,2,5,3,150,0,1,0.09,2.52
O2378,Express,Delhivery,Mumbai,Lucknow,2,2,0,1900,1,3,0.26,1.16
O2379,Express,BlueDart,Bangalore,Hyderabad,1,1,0,344,0,2,0.28,1.04
O2380,Express,BlueDart,Chennai,Mumbai,3,4,1,620,0,3,0.11,1.14
O2381,Standard,BlueDart,Bangalore,Jaipur,3,3,0,1891,1,1,0.16,2.9
O2382,Express,Delhivery,Lucknow,Jaipur,3,4,1,409,0,3,0.08,2.86
O2383,Express,Delhivery,Delhi,Kolkata,1,3,2,79,0,1,0.12,1.59
O2384,Standard,Ecom Express,Chennai,Chennai,4,4,0,482,0,3,0.19,1.81
O2385,Same-Day,Delhivery,Hyderabad,Mumbai,0,0,0,988,1,3,0.11,1.49
O2386,Same-Day,BlueDart,Hyderabad,Mumbai,0,1,1,792,0,3,0.15,1.22
O2387,Standard,BlueDart,Jaipur,Mumbai,6,6,0,448,0,3,0.28,1.55
O2388,Same-Day,BlueDart,Hyderabad,Kolkata,1,2,1,1737,1,3,0.09,1.96
O2389,Same-Day,BlueDart,Hyderabad,Jaipur,0,0,0,1900,1,1,0.27,1.96
O2390,Standard,Delhivery,Lucknow,Delhi,5,6,1,750,0,1,0.26,1.93
O2391,Standard,Ecom Express,Hyderabad,Hyderabad,5,8,3,55,0,2,0.24,1.79
O2392,Same-Day,BlueDart,Kolkata,Mumbai,1,3,2,36,0,2,0.17,2.69
O2393,Standard,Delhivery,Jaipur,Jaipur,6,6,0,1429,1,2,0.29,2.17
O2394,Same-Day,Delhivery,Jaipur,Chennai,0,0,0,679,0,1,0.05,2.33
O2395,Express,Ecom Express,Lucknow,Delhi,1,1,0,855,1,1,0.19,2.58
O2396,Standard,Ecom Express,Delhi,Hyderabad,4,4,0,7,0,3,0.24,2.06
O2397,Same-Day,Ecom Express,Hyderabad,Jaipur,1,2,1,984,1,1,0.07,2.33
O2398,Standard,BlueDart,Kolkata,Delhi,6,7,1,1758,1,3,0.15,2.21
O2399,Standard,Delhivery,Jaipur,Mumbai,3,6,3,846,1,2,0.08,1.77
O2400,Standard,Ecom Express,Hyderabad,Chennai,6,7,1,1249,1,2,0.28,2.22
O2401,Standard,Ecom Express,Mumbai,Mumbai,4,4,0,306,0,3,0.19,1.46
O2402,Same-Day,Delhivery,Delhi,Mumbai,1,1,0,1653,1,2,0.27,1.48
O2403,Express,Delhivery,Jaipur,Kolkata,1,2,1,1922,1,2,0.11,2.37
O2404,Same-Day,Delhivery,Chennai,Chennai,1,3,2,1043,1,1,0.11,1.85
O2405,Same-Day,BlueDart,Kolkata,Hyderabad,1,4,3,985,1,3,0.14,2.35
O2406,Same-Day,Delhivery,Kolkata,Jaipur,1,1,0,1907,1,3,0.07,1.3
O2407,Standard,BlueDart,Jaipur,Lucknow,6,7,1,370,0,3,0.06,1.29
O2408,Standard,Ecom Express,Lucknow,Lucknow,4,4,0,1279,1,2,0.24,2.44
O2409,Same-Day,Ecom Express,Delhi,Kolkata,1,1,0,1568,1,2,0.23,1.54
O2410,Standard,Delhivery,Hyderabad,Jaipur,6,7,1,1977,1,3,0.18,1.3
O2411,Standard,Ecom Express,Chennai,Lucknow,3,4,1,333,0,3,0.26,1.41
O2412,Standard,Ecom Express,Delhi,Bangalore,3,3,0,1526,1,3,0.29,2.26
O2413,Standard,BlueDart,Hyderabad,Jaipur,4,4,0,1642,1,1,0.09,1.88
O2414,Standard,Delhivery,Lucknow,Lucknow,3,3,0,971,1,1,0.19,1.28
O2415,Same-Day,BlueDart,Hyderabad,Chennai,0,0,0,1008,1,3,0.15,1.13
O2416,Express,Delhivery,Kolkata,Jaipur,1,2,1,1406,1,1,0.06,1.23
O2417,Standard,Delhivery,Bangalore,Jaipur,4,4,0,884,1,1,0.1,1.02
O2418,Standard,Delhivery,Bangalore,Hyderabad,4,4,0,1532,1,3,0.28,2.34
O2419,Express,Delhivery,Jaipur,Hyderabad,2,5,3,1657,1,3,0.09,2.91
O2420,Standard,BlueDart,Jaipur,Mumbai,6,9,3,1725,1,3,0.17,2.35
O2421,Express,Delhivery,Jaipur,Hyderabad,2,4,2,1868,1,1,0.16,1.53
O2422,Express,Delhivery,Kolkata,Kolkata,3,5,2,683,0,3,0.21,1.98
O2423,Standard,Delhivery,Mumbai,Delhi,3,4,1,1205,1,2,0.05,2.64
O2424,Same-Day,Delhivery,Mumbai,Hyderabad,1,4,3,207,0,2,0.26,2.42
O2425,Standard,Ecom Express,Bangalore,Jaipur,4,4,0,1358,1,2,0.18,2.1
O2426,Express,Ecom Express,Chennai,Jaipur,2,4,2,1520,1,2,0.3,1.35
O2427,Standard,Delhivery,Kolkata,Jaipur,3,6,3,242,0,2,0.18,1.87
O2428,Same-Day,Delhivery,Lucknow,Hyderabad,0,0,0,828,1,2,0.18,1.04
O2429,Standard,BlueDart,Mumbai,Bangalore,6,6,0,246,0,2,0.26,1.26
O2430,Express,Delhivery,Bangalore,Kolkata,3,4,1,1501,1,2,0.23,1.71
O2431,Same-Day,BlueDart,Hyderabad,Bangalore,0,1,1,224,0,1,0.23,2.52
O2432,Express,BlueDart,Bangalore,Lucknow,3,3,0,218,0,3,0.19,2.78
O2433,Express,Delhivery,Mumbai,Jaipur,3,4,1,1906,1,1,0.1,2.42
O2434,Standard,Ecom Express,Mumbai,Bangalore,5,5,0,944,1,1,0.22,2.27
O2435,Same-Day,Delhivery,Mumbai,Kolkata,1,2,1,580,0,3,0.11,2.67
O2436,Express,BlueDart,Jaipur,Hyderabad,1,1,0,1302,1,1,0.28,2.71
O2437,Same-Day,Ecom Express,Kolkata,Mumbai,1,2,1,1812,1,3,0.21,2.89
O2438,Standard,Ecom Express,Lucknow,Hyderabad,5,6,1,1594,1,2,0.22,1.1
O2439,Standard,Ecom Express,Chennai,Bangalore,6,7,1,1207,1,2,0.13,2.37
O2440,Standard,Delhivery,Jaipur,Kolkata,3,3,0,930,1,1,0.15,2.54
O2441,Express,BlueDart,Bangalore,Bangalore,2,3,1,1168,1,3,0.11,1.68
O2442,Same-Day,Ecom Express,Jaipur,Jaipur,0,1,1,951,1,2,0.18,1.63
O2443,Express,BlueDart,Lucknow,Kolkata,3,4,1,1638,1,3,0.13,2.65
O2444,Standard,Delhivery,Lucknow,Hyderabad,3,4,1,911,1,2,0.29,1.19
O2445,Standard,Delhivery,Jaipur,Chennai,3,4,1,1012,1,3,0.09,1.38
O2446,Standard,BlueDart,Delhi,Jaipur,6,6,0,1196,1,3,0.13,2.53
O2447,Express,Delhivery,Kolkata,Kolkata,2,2,0,405,0,3,0.22,1.66
O2448,Express,Delhivery,Delhi,Hyderabad,3,6,3,1418,1,1,0.12,1.97
O2449,Standard,Ecom Express,Lucknow,Delhi,5,5,0,647,0,1,0.28,1.3
O2450,Standard,BlueDart,Kolkata,Jaipur,4,5,1,861,1,3,0.12,1.94
O2451,Same-Day,Delhivery,Delhi,Bangalore,0,0,0,1903,1,2,0.22,2.51
O2452,Same-Day,Delhivery,Delhi,Delhi,1,1,0,216,0,3,0.21,2.31
O2453,Express,Delhivery,Bangalore,Lucknow,2,2,0,1146,1,2,0.14,1.65
O2454,Express,Delhivery,Lucknow,Hyderabad,1,4,3,1450,1,2,0.17,2.08
O2455,Express,Delhivery,Chennai,Lucknow,1,4,3,1185,1,3,0.26,1.07
O2456,Same-Day,Delhivery,Jaipur,Bangalore,1,4,3,1481,1,3,0.05,2.89
O2457,Express,Delhivery,Lucknow,Bangalore,2,3,1,1390,1,3,0.06,2.29
O2458,Standard,Ecom Express,Hyderabad,Lucknow,4,4,0,84,0,2,0.13,1.07
O2459,Standard,Ecom Express,Hyderabad,Chennai,3,3,0,1133,1,3,0.25,2.18
O2460,Same-Day,Delhivery,Mumbai,Lucknow,1,1,0,1608,1,1,0.26,1.45
O2461,Standard,Delhivery,Hyderabad,Kolkata,3,4,1,1843,1,3,0.17,2.5
O2462,Same-Day,Ecom Express,Lucknow,Mumbai,1,3,2,1010,1,1,0.27,2.87
O2463,Same-Day,BlueDart,Bangalore,Chennai,0,1,1,1971,1,2,0.11,2.41
O2464,Express,Ecom Express,Jaipur,Jaipur,2,3,1,841,1,3,0.26,2.29
O2465,Standard,Ecom Express,Lucknow,Chennai,5,8,3,949,1,3,0.11,1.99
O2466,Same-Day,BlueDart,Lucknow,Mumbai,1,2,1,858,1,1,0.3,1.17
O2467,Standard,Delhivery,Delhi,Chennai,5,8,3,322,0,3,0.25,1.29
O2468,Same-Day,Delhivery,Bangalore,Kolkata,1,1,0,531,0,2,0.1,1.99
O2469,Express,Ecom Express,Bangalore,Lucknow,3,3,0,1473,1,1,0.07,2.68
O2470,Same-Day,BlueDart,Hyderabad,Jaipur,1,3,2,1307,1,1,0.27,2.52
O2471,Express,BlueDart,Bangalore,Hyderabad,3,3,0,1409,1,1,0.19,1.17
O2472,Same-Day,Delhivery,Lucknow,Lucknow,1,1,0,10,0,1,0.22,2.56
O2473,Standard,Delhivery,Bangalore,Chennai,3,3,0,987,1,2,0.26,1.12
O2474,Express,BlueDart,Delhi,Kolkata,3,5,2,911,1,3,0.28,1.82
O2475,Standard,Delhivery,Mumbai,Mumbai,3,3,0,109,0,2,0.19,1.72
O2476,Express,Delhivery,Hyderabad,Chennai,3,3,0,596,0,3,0.22,1.35
O2477,Express,Ecom Express,Lucknow,Mumbai,2,3,1,1857,1,2,0.21,2.35
O2478,Express,BlueDart,Chennai,Kolkata,2,3,1,1223,1,2,0.26,1.33
O2479,Express,BlueDart,Mumbai,Chennai,3,6,3,1333,1,2,0.12,1.7
O2480,Standard,Ecom Express,Hyderabad,Jaipur,4,4,0,944,1,2,0.25,2.59
O2481,Express,BlueDart,Bangalore,Bangalore,3,6,3,240,0,3,0.13,1.99
O2482,Standard,Ecom Express,Jaipur,Mumbai,5,5,0,1071,1,3,0.18,1.55
O2483,Express,Ecom Express,Bangalore,Mumbai,3,3,0,825,1,3,0.14,1.51
O2484,Same-Day,BlueDart,Hyderabad,Bangalore,1,4,3,433,0,2,0.09,1.88
O2485,Standard,Delhivery,Chennai,Hyderabad,5,7,2,1644,1,2,0.22,2.79
O2486,Standard,Ecom Express,Jaipur,Hyderabad,4,4,0,161,0,1,0.18,1.42
O2487,Express,Delhivery,Bangalore,Bangalore,3,4,1,1923,1,1,0.09,2.72
O2488,Same-Day,BlueDart,Chennai,Lucknow,0,1,1,22,0,3,0.26,2.65
O2489,Same-Day,BlueDart,Lucknow,Kolkata,0,1,1,1988,1,3,0.11,2.46
O2490,Express,BlueDart,Mumbai,Lucknow,1,1,0,1200,1,2,0.23,2.84
O2491,Express,Delhivery,Chennai,Bangalore,1,1,0,1027,1,2,0.25,2.24
O2492,Same-Day,Ecom Express,Lucknow,Kolkata,1,3,2,1212,1,2,0.13,1.56
O2493,Standard,Ecom Express,Delhi,Hyderabad,5,5,0,13,0,3,0.28,2.98
O2494,Express,Ecom Express,Mumbai,Kolkata,1,1,0,1429,1,3,0.2,1.5
O2495,Standard,BlueDart,Chennai,Hyderabad,5,6,1,1728,1,2,0.2,1.84
O2496,Express,Delhivery,Delhi,Delhi,2,2,0,1140,1,3,0.28,2.74
O2497,Same-Day,BlueDart,Hyderabad,Hyderabad,1,1,0,1066,1,1,0.14,1.26
O2498,Standard,Ecom Express,Delhi,Mumbai,4,4,0,1719,1,3,0.23,2.82
O2499,Express,BlueDart,Hyderabad,Mumbai,2,4,2,1791,1,1,0.25,1.21
O2500,Standard,Ecom Express,Lucknow,Lucknow,6,8,2,1120,1,3,0.24,1.09
O2501,Express,BlueDart,Jaipur,Mumbai,2,2,0,1280,1,2,0.11,1.87
O2502,Standard,Delhivery,Jaipur,Hyderabad,4,4,0,698,0,2,0.2,2.82
O2503,Same-Day,Delhivery,Chennai,Kolkata,1,1,0,364,0,2,0.27,1.66
O2504,Standard,Delhivery,Hyderabad,Hyderabad,6,6,0,191,0,3,0.09,1.03
O2505,Standard,BlueDart,Jaipur,Lucknow,6,6,0,1908,1,1,0.16,2.08
O2506,Same-Day,Delhivery,Hyderabad,Chennai,1,1,0,1518,1,1,0.05,2.99
O2507,Standard,Ecom Express,Hyderabad,Hyderabad,3,3,0,837,1,1,0.12,2.27
O2508,Express,Ecom Express,Delhi,Mumbai,2,3,1,360,0,2,0.17,2.43
O2509,Same-Day,Delhivery,Bangalore,Lucknow,1,3,2,1450,1,1,0.24,1.44
O2510,Express,BlueDart,Delhi,Jaipur,2,2,0,1894,1,2,0.06,2.45
O2511,Express,Ecom Express,Hyderabad,Lucknow,3,3,0,1241,1,3,0.25,2.78
O2512,Standard,Ecom Express,Mumbai,Chennai,6,7,1,981,1,2,0.25,1.84
O2513,Same-Day,BlueDart,Jaipur,Jaipur,1,2,1,1728,1,3,0.05,2.93
O2514,Same-Day,Delhivery,Delhi,Chennai,1,2,1,1027,1,3,0.09,2.7
O2515,Express,Ecom Express,Lucknow,Hyderabad,2,2,0,1099,1,1,0.05,2.7
O2516,Express,BlueDart,Delhi,Chennai,3,3,0,1725,1,2,0.12,1.98
O2517,Standard,Ecom Express,Bangalore,Mumbai,3,5,2,179,0,1,0.26,1.49
O2518,Same-Day,BlueDart,Delhi,Hyderabad,1,1,0,191,0,3,0.11,1.71
O2519,Standard,Delhivery,Kolkata,Mumbai,3,3,0,1112,1,1,0.1,1.56
O2520,Standard,BlueDart,Mumbai,Chennai,6,8,2,1010,1,2,0.28,1.73
O2521,Same-Day,BlueDart,Kolkata,Mumbai,1,1,0,728,0,3,0.19,2.95
O2522,Same-Day,Ecom Express,Mumbai,Jaipur,1,3,2,279,0,2,0.08,2.03
O2523,Express,Ecom Express,Kolkata,Hyderabad,1,1,0,1417,1,1,0.25,1.12
O2524,Standard,Delhivery,Delhi,Jaipur,6,9,3,1336,1,1,0.12,2.82
O2525,Standard,Ecom Express,Delhi,Mumbai,4,4,0,87,0,2,0.21,2.53
O2526,Same-Day,Delhivery,Kolkata,Chennai,0,2,2,619,0,3,0.26,1.34
O2527,Standard,BlueDart,Hyderabad,Hyderabad,4,4,0,1198,1,2,0.21,2.59
O2528,Standard,Ecom Express,Delhi,Hyderabad,3,4,1,745,0,2,0.17,1.63
O2529,Express,Delhivery,Hyderabad,Kolkata,3,3,0,1875,1,1,0.13,1.81
O2530,Express,Delhivery,Chennai,Mumbai,3,4,1,1977,1,3,0.23,1.95
O2531,Same-Day,Ecom Express,Jaipur,Mumbai,0,3,3,1832,1,1,0.1,1.48
O2532,Standard,Delhivery,Mumbai,Mumbai,3,4,1,1813,1,1,0.06,1.58
O2533,Same-Day,Ecom Express,Mumbai,Chennai,0,3,3,1143,1,3,0.14,1.82
O2534,Same-Day,Ecom Express,Hyderabad,Kolkata,0,0,0,1055,1,1,0.13,2.93
O2535,Same-Day,BlueDart,Mumbai,Mumbai,1,1,0,1006,1,2,0.07,2.72
O2536,Standard,Delhivery,Mumbai,Kolkata,6,7,1,600,0,1,0.23,2.56
O2537,Express,BlueDart,Lucknow,Hyderabad,1,1,0,1967,1,2,0.14,2.65
O2538,Same-Day,BlueDart,Hyderabad,Lucknow,1,2,1,316,0,1,0.15,2.67
O2539,Standard,Ecom Express,Bangalore,Jaipur,3,4,1,1340,1,2,0.24,2.38
O2540,Express,BlueDart,Bangalore,Jaipur,1,1,0,128,0,1,0.14,2.22
O2541,Same-Day,Delhivery,Hyderabad,Kolkata,0,0,0,1768,1,3,0.17,1.06
O2542,Standard,Delhivery,Chennai,Mumbai,3,4,1,1192,1,3,0.06,1.84
O2543,Standard,BlueDart,Chennai,Chennai,6,6,0,696,0,2,0.27,2.08
O2544,Standard,Ecom Express,Bangalore,Hyderabad,4,4,0,963,1,3,0.17,1.28
O2545,Express,BlueDart,Kolkata,Kolkata,3,4,1,1941,1,2,0.3,1.23
O2546,Standard,Delhivery,Jaipur,Chennai,5,5,0,1068,1,2,0.19,2.82
O2547,Same-Day,Ecom Express,Bangalore,Jaipur,0,3,3,302,0,1,0.11,1.47
O2548,Express,Ecom Express,Jaipur,Jaipur,2,2,0,1845,1,3,0.17,2.42
O2549,Standard,BlueDart,Kolkata,Bangalore,3,3,0,824,1,2,0.27,2.15
O2550,Same-Day,Delhivery,Chennai,Jaipur,1,1,0,14,0,2,0.25,1.74
O2551,Standard,BlueDart,Jaipur,Hyderabad,6,6,0,1831,1,1,0.08,1.77
O2552,Same-Day,Delhivery,Kolkata,Jaipur,0,2,2,823,1,2,0.13,2.26
O2553,Express,Ecom Express,Chennai,Bangalore,3,4,1,1991,1,1,0.17,1.18
O2554,Express,BlueDart,Kolkata,Kolkata,3,3,0,1409,1,3,0.15,1.85
O2555,Same-Day,Delhivery,Lucknow,Bangalore,1,2,1,1322,1,1,0.29,2.94
O2556,Standard,BlueDart,Hyderabad,Mumbai,3,3,0,1339,1,2,0.25,1.46
O2557,Same-Day,Ecom Express,Hyderabad,Chennai,1,2,1,48,0,2,0.06,2.43
O2558,Same-Day,Ecom Express,Chennai,Delhi,0,0,0,147,0,1,0.11,2.63
O2559,Same-Day,Delhivery,Jaipur,Bangalore,1,1,0,1669,1,1,0.25,2.86
O2560,Same-Day,Ecom Express,Kolkata,Lucknow,0,1,1,629,0,2,0.12,2.5
O2561,Standard,BlueDart,Jaipur,Mumbai,6,7,1,1730,1,1,0.17,1.34
O2562,Same-Day,Delhivery,Chennai,Jaipur,0,0,0,1332,1,2,0.17,2.32
O2563,Standard,BlueDart,Hyderabad,Delhi,5,6,1,1385,1,3,0.11,1.32
O2564,Same-Day,Delhivery,Lucknow,Jaipur,0,0,0,113,0,3,0.29,1.21
O2565,Express,Delhivery,Chennai,Jaipur,1,3,2,1515,1,3,0.13,1.56
O2566,Same-Day,Ecom Express,Hyderabad,Mumbai,1,2,1,1589,1,3,0.1,1.34
O2567,Express,Delhivery,Bangalore,Chennai,3,4,1,1141,1,1,0.15,1.65
O2568,Standard,Ecom Express,Mumbai,Hyderabad,5,5,0,1065,1,3,0.27,2.92
O2569,Standard,Delhivery,Mumbai,Bangalore,3,3,0,1003,1,2,0.08,1.6
O2570,Same-Day,Ecom Express,Hyderabad,Jaipur,0,1,1,1987,1,1,0.24,1.91
O2571,Standard,Delhivery,Lucknow,Delhi,5,5,0,1991,1,3,0.22,2.94
O2572,Standard,Delhivery,Delhi,Jaipur,3,3,0,965,1,2,0.11,1.67
O2573,Same-Day,Ecom Express,Bangalore,Mumbai,0,2,2,1551,1,3,0.15,1.81
O2574,Standard,BlueDart,Lucknow,Delhi,4,7,3,1702,1,1,0.15,1.81
O2575,Standard,Ecom Express,Lucknow,Delhi,3,5,2,391,0,1,0.26,2.5
O2576,Same-Day,Ecom Express,Jaipur,Hyderabad,0,2,2,1085,1,3,0.23,1.87
O2577,Same-Day,Ecom Express,Hyderabad,Jaipur,0,1,1,1173,1,2,0.18,2.19
O2578,Same-Day,BlueDart,Delhi,Chennai,1,1,0,1112,1,3,0.15,1.12
O2579,Express,BlueDart,Kolkata,Kolkata,2,3,1,277,0,3,0.12,2.55
O2580,Same-Day,BlueDart,Bangalore,Kolkata,1,2,1,1025,1,1,0.1,1.67
O2581,Express,Delhivery,Jaipur,Hyderabad,3,5,2,467,0,3,0.29,1.51
O2582,Same-Day,BlueDart,Bangalore,Hyderabad,0,0,0,950,1,3,0.15,1.67
O2583,Standard,BlueDart,Kolkata,Jaipur,5,5,0,957,1,1,0.08,2.42
O2584,Standard,Delhivery,Jaipur,Jaipur,5,7,2,1726,1,3,0.28,1.82
O2585,Standard,Ecom Express,Kolkata,Chennai,4,4,0,533,0,3,0.15,2.55
O2586,Express,Ecom Express,Hyderabad,Mumbai,3,3,0,366,0,1,0.06,2.62
O2587,Same-Day,BlueDart,Bangalore,Delhi,1,1,0,296,0,1,0.24,1.02
O2588,Standard,BlueDart,Mumbai,Hyderabad,4,4,0,1097,1,1,0.14,1.97
O2589,Standard,Ecom Express,Kolkata,Hyderabad,6,9,3,211,0,3,0.22,1.96
O2590,Standard,Ecom Express,Kolkata,Lucknow,6,7,1,610,0,2,0.13,2.66
O2591,Same-Day,Delhivery,Jaipur,Hyderabad,0,2,2,954,1,2,0.06,1.41
O2592,Same-Day,Ecom Express,Hyderabad,Lucknow,1,1,0,1074,1,2,0.23,1.27
O2593,Standard,BlueDart,Hyderabad,Lucknow,6,6,0,1261,1,3,0.1,2.39
O2594,Same-Day,Ecom Express,Jaipur,Mumbai,1,3,2,1556,1,2,0.25,2.56
O2595,Express,Ecom Express,Jaipur,Hyderabad,1,1,0,816,1,3,0.22,1.07
O2596,Standard,Ecom Express,Jaipur,Kolkata,5,5,0,1702,1,1,0.09,2.17
O2597,Same-Day,BlueDart,Jaipur,Lucknow,1,1,0,384,0,1,0.09,1.65
O2598,Standard,BlueDart,Kolkata,Jaipur,6,8,2,471,0,3,0.12,1.4
O2599,Express,BlueDart,Hyderabad,Lucknow,2,2,0,1599,1,1,0.17,2.03
O2600,Standard,BlueDart,Hyderabad,Lucknow,3,3,0,1361,1,2,0.22,1.44
O2601,Same-Day,Delhivery,Chennai,Hyderabad,0,0,0,353,0,3,0.16,2.13
O2602,Standard,BlueDart,Jaipur,Jaipur,3,4,1,73,0,2,0.23,2.45
O2603,Express,Ecom Express,Hyderabad,Lucknow,2,2,0,1897,1,3,0.17,1.71
O2604,Express,Ecom Express,Bangalore,Mumbai,1,1,0,1616,1,3,0.1,1.19
