order_id,customer_id,product_id,order_date,order_day_of_week,order_hour,quantity,product_price,discount_amount,discount_percentage,final_price,payment_method,is_cod
O2330,C31,P5,2026-03-19,Thursday,18,1,3499,1399.6000000000001,40,2099.3999999999996,COD,1
O2331,C90,P5,2026-01-19,Monday,14,3,3499,1049.7,30,2449.3,COD,1
O2332,C100,P1,2026-03-05,Thursday,19,1,11999,0.0,0,11999.0,Card,0
O2333,C30,P1,2026-02-21,Saturday,18,1,11999,2399.8,20,9599.2,UPI,0
O2334,C100,P1,2026-02-12,Thursday,14,1,11999,1199.9,10,10799.1,Card,0
O2335,C90,P3,2026-01-07,Wednesday,5,1,39999,11999.699999999999,30,27999.300000000003,UPI,0
O2336,C39,P2,2026-01-25,Sunday,22,2,1799,179.9,10,1619.1,COD,1
O2337,C88,P1,2026-01-13,Tuesday,0,2,11999,0.0,0,11999.0,UPI,0
O2338,C18,P1,2026-01-20,Tuesday,4,3,11999,2399.8,20,9599.2,UPI,0
O2339,C33,P1,2026-02-11,Wednesday,7,3,11999,0.0,0,11999.0,UPI,0
O2340,C89,P1,2026-03-20,Friday,8,1,11999,4799.6,40,7199.4,Card,0
O2341,C60,P2,2026-02-20,Friday,13,1,1799,179.9,10,1619.1,Card,0
O2342,C73,P6,2026-01-10,Saturday,21,3,3199,1279.6000000000001,40,1919.3999999999999,Card,0
O2343,C58,P6,2026-02-10,Tuesday,1,2,3199,319.90000000000003,10,2879.1,COD,1
O2344,C49,P5,2026-02-28,Saturday,2,2,3499,349.90000000000003,10,3149.1,Card,0
O2345,C23,P6,2026-01-06,Tuesday,2,2,3199,959.6999999999999,30,2239.3,Card,0
O2346,C72,P2,2026-03-10,Tuesday,19,1,1799,0.0,0,1799.0,UPI,0
O2347,C47,P6,2026-02-15,Sunday,2,3,3199,639.8000000000001,20,2559.2,UPI,0
O2348,C17,P4,2026-03-10,Tuesday,5,2,24990,7497.0,30,17493.0,COD,1
O2349,C13,P5,2026-03-12,Thursday,3,3,3499,699.8000000000001,20,2799.2,UPI,0
O2350,C77,P4,2026-03-10,Tuesday,7,1,24990,7497.0,30,17493.0,Card,0
O2351,C90,P6,2026-02-06,Friday,19,3,3199,319.90000000000003,10,2879.1,UPI,0
O2352,C58,P3,2026-02-23,Monday,14,2,39999,0.0,0,39999.0,Card,0
O2353,C16,P5,2026-02-16,Monday,12,1,3499,699.8000000000001,20,2799.2,COD,1
O2354,C70,P5,2026-01-05,Monday,4,2,3499,1399.6000000000001,40,2099.3999999999996,UPI,0
O2355,C87,P5,2026-01-03,Saturday,21,1,3499,0.0,0,3499.0,UPI,0
O2356,C10,P6,2026-03-03,Tuesday,21,1,3199,0.0,0,3199.0,COD,1
O2357,C69,P2,2026-02-07,Saturday,18,1,1799,719.6,40,1079.4,Card,0
O2358,C46,P1,2026-02-28,Saturday,7,3,11999,4799.6,40,7199.4,UPI,0
O2359,C45,P2,2026-03-09,Monday,7,3,1799,0.0,0,1799.0,COD,1
O2360,C40,P5,2026-03-04,Wednesday,22,3,3499,699.8000000000001,20,2799.2,COD,1
O2361,C50,P4,2026-03-07,Saturday,19,2,24990,2499.0,10,22491.0,UPI,0
O2362,C58,P4,2026-01-22,Thursday,4,1,24990,0.0,0,24990.0,COD,1
O2363,C4,P1,2026-01-14,Wednesday,5,2,11999,0.0,0,11999.0,Card,0
O2364,C68,P2,2026-03-06,Friday,0,2,1799,0.0,0,1799.0,UPI,0
O2365,C33,P3,2026-03-12,Thursday,9,2,39999,11999.699999999999,30,27999.300000000003,Card,0
O2366,C16,P3,2026-03-20,Friday,10,3,39999,7999.8,20,31999.2,UPI,0
O2367,C19,P3,2026-01-25,Sunday,23,1,39999,3999.9,10,35999.1,UPI,0
O2368,C2,P1,2026-03-10,Tuesday,1,3,11999,1199.9,10,10799.1,UPI,0
O2369,C80,P6,2026-03-15,Sunday,13,1,3199,959.6999999999999,30,2239.3,COD,1
O2370,C29,P4,2026-03-20,Friday,4,3,24990,4998.0,20,19992.0,UPI,0
O2371,C11,P4,2026-01-09,Friday,1,1,24990,4998.0,20,19992.0,COD,1
O2372,C69,P1,2026-03-13,Friday,20,1,11999,2399.8,20,9599.2,COD,1
O2373,C79,P1,2026-03-27,Friday,0,2,11999,2399.8,20,9599.2,UPI,0
O2374,C20,P3,2026-01-13,Tuesday,9,3,39999,15999.6,40,23999.4,UPI,0
O2375,C42,P3,2026-03-02,Monday,4,1,39999,11999.699999999999,30,27999.300000000003,UPI,0
O2376,C58,P3,2026-02-27,Friday,8,2,39999,15999.6,40,23999.4,Card,0
O2377,C52,P4,2026-03-20,Friday,9,1,24990,2499.0,10,22491.0,Card,0
O2378,C60,P3,2026-02-14,Saturday,7,1,39999,15999.6,40,23999.4,COD,1
O2379,C31,P2,2026-03-10,Tuesday,19,2,1799,359.8,20,1439.2,UPI,0
O2380,C73,P2,2026-02-05,Thursday,14,2,1799,719.6,40,1079.4,UPI,0
O2381,C64,P2,2026-01-02,Friday,20,1,1799,539.6999999999999,30,1259.3000000000002,COD,1
O2382,C50,P1,2026-01-29,Thursday,20,2,11999,2399.8,20,9599.2,Card,0
O2383,C85,P5,2026-01-10,Saturday,14,1,3499,1399.6000000000001,40,2099.3999999999996,Card,0
O2384,C29,P2,2026-02-12,Thursday,18,2,1799,539.6999999999999,30,1259.3000000000002,UPI,0
O2385,C21,P5,2026-03-31,Tuesday,10,2,3499,349.90000000000003,10,3149.1,COD,1
O2386,C26,P1,2026-01-01,Thursday,1,2,11999,4799.6,40,7199.4,Card,0
O2387,C8,P3,2026-03-20,Friday,15,3,39999,11999.699999999999,30,27999.300000000003,COD,1
O2388,C85,P1,2026-03-05,Thursday,22,3,11999,1199.9,10,10799.1,COD,1
O2389,C50,P6,2026-03-12,Thursday,14,3,3199,0.0,0,3199.0,UPI,0
O2390,C9,P1,2026-03-19,Thursday,12,2,11999,0.0,0,11999.0,UPI,0
O2391,C28,P6,2026-01-17,Saturday,3,3,3199,0.0,0,3199.0,UPI,0
O2392,C37,P5,2026-02-21,Saturday,6,3,3499,1399.6000000000001,40,2099.3999999999996,Card,0
O2393,C46,P1,2026-03-18,Wednesday,22,1,11999,2399.8,20,9599.2,Card,0
O2394,C44,P4,2026-01-20,Tuesday,11,2,24990,2499.0,10,22491.0,Card,0
O2395,C90,P6,2026-03-27,Friday,23,1,3199,0.0,0,3199.0,UPI,0
O2396,C54,P5,2026-03-21,Saturday,20,3,3499,0.0,0,3499.0,COD,1
O2397,C50,P5,2026-03-27,Friday,12,3,3499,1399.6000000000001,40,2099.3999999999996,COD,1
O2398,C40,P2,2026-01-16,Friday,15,3,1799,539.6999999999999,30,1259.3000000000002,Card,0
O2399,C21,P4,2026-01-17,Saturday,2,3,24990,9996.0,40,14994.0,COD,1
O2400,C49,P3,2026-01-04,Sunday,4,1,39999,11999.699999999999,30,27999.300000000003,UPI,0
O2401,C4,P4,2026-01-09,Friday,13,2,24990,7497.0,30,17493.0,UPI,0
O2402,C55,P2,2026-01-23,Friday,10,1,1799,719.6,40,1079.4,COD,1
O2403,C36,P4,2026-03-16,Monday,8,3,24990,9996.0,40,14994.0,Card,0
O2404,C80,P6,2026-02-05,Thursday,7,3,3199,959.6999999999999,30,2239.3,Card,0
O2405,C72,P6,2026-03-19,Thursday,22,3,3199,0.0,0,3199.0,UPI,0
O2406,C98,P4,2026-03-23,Monday,12,3,24990,2499.0,10,22491.0,UPI,0
O2407,C52,P3,2026-02-04,Wednesday,12,1,39999,11999.699999999999,30,27999.300000000003,COD,1
O2408,C11,P6,2026-02-11,Wednesday,16,2,3199,0.0,0,3199.0,Card,0
O2409,C86,P4,2026-03-15,Sunday,6,3,24990,4998.0,20,19992.0,UPI,0
O2410,C79,P1,2026-01-11,Sunday,2,1,11999,3599.7,30,8399.3,Card,0
O2411,C88,P1,2026-02-15,Sunday,12,3,11999,3599.7,30,8399.3,UPI,0
O2412,C68,P5,2026-01-02,Friday,17,1,3499,699.8000000000001,20,2799.2,UPI,0
O2413,C18,P5,2026-03-23,Monday,17,1,3499,1399.6000000000001,40,2099.3999999999996,UPI,0
O2414,C17,P3,2026-02-15,Sunday,9,3,39999,7999.8,20,31999.2,COD,1
O2415,C94,P4,2026-02-02,Monday,21,1,24990,7497.0,30,17493.0,Card,0
O2416,C70,P3,2026-03-21,Saturday,23,3,39999,7999.8,20,31999.2,UPI,0
O2417,C3,P6,2026-02-08,Sunday,22,3,3199,639.8000000000001,20,2559.2,Card,0
O2418,C57,P6,2026-02-27,Friday,4,1,3199,319.90000000000003,10,2879.1,UPI,0
O2419,C14,P5,2026-03-29,Sunday,4,3,3499,699.8000000000001,20,2799.2,COD,1
O2420,C55,P2,2026-03-19,Thursday,3,2,1799,539.6999999999999,30,1259.3000000000002,COD,1
O2421,C47,P1,2026-01-02,Friday,7,1,11999,0.0,0,11999.0,UPI,0
O2422,C87,P3,2026-01-01,Thursday,0,3,39999,15999.6,40,23999.4,UPI,0
O2423,C33,P6,2026-02-08,Sunday,4,3,3199,959.6999999999999,30,2239.3,Card,0
O2424,C30,P6,2026-03-25,Wednesday,19,2,3199,1279.6000000000001,40,1919.3999999999999,Card,0
O2425,C79,P5,2026-02-17,Tuesday,5,3,3499,349.90000000000003,10,3149.1,Card,0
O2426,C75,P1,2026-02-28,Saturday,20,2,11999,2399.8,20,9599.2,COD,1
O2427,C46,P3,2026-03-28,Saturday,6,3,39999,7999.8,20,31999.2,COD,1
O2428,C43,P1,2026-01-24,Saturday,14,2,11999,4799.6,40,7199.4,Card,0
O2429,C96,P3,2026-01-03,Saturday,8,2,39999,15999.6,40,23999.4,Card,0
O2430,C41,P1,2026-03-19,Thursday,7,2,11999,2399.8,20,9599.2,Card,0
O2431,C27,P2,2026-02-22,Sunday,14,2,1799,539.6999999999999,30,1259.3000000000002,UPI,0
O2432,C91,P2,2026-03-01,Sunday,13,1,1799,539.6999999999999,30,1259.3000000000002,UPI,0
O2433,C81,P1,2026-03-09,Monday,18,2,11999,0.0,0,11999.0,COD,1
O2434,C51,P4,2026-03-18,Wednesday,12,1,24990,0.0,0,24990.0,Card,0
O2435,C85,P5,2026-03-08,Sunday,18,3,3499,349.90000000000003,10,3149.1,COD,1
O2436,C39,P4,2026-03-23,Monday,15,3,24990,9996.0,40,14994.0,COD,1
O2437,C63,P3,2026-01-29,Thursday,6,3,39999,11999.699999999999,30,27999.300000000003,Card,0
O2438,C56,P4,2026-03-20,Friday,16,2,24990,9996.0,40,14994.0,Card,0
O2439,C32,P1,2026-03-14,Saturday,0,3,11999,0.0,0,11999.0,UPI,0
O2440,C41,P1,2026-03-24,Tuesday,21,2,11999,2399.8,20,9599.2,UPI,0
O2441,C51,P3,2026-02-13,Friday,9,3,39999,3999.9,10,35999.1,UPI,0
O2442,C79,P6,2026-01-27,Tuesday,19,3,3199,639.8000000000001,20,2559.2,Card,0
O2443,C65,P4,2026-03-06,Friday,7,3,24990,7497.0,30,17493.0,UPI,0
O2444,C47,P4,2026-02-09,Monday,21,1,24990,7497.0,30,17493.0,Card,0
O2445,C82,P1,2026-03-29,Sunday,20,1,11999,2399.8,20,9599.2,Card,0
O2446,C77,P2,2026-03-06,Friday,10,2,1799,0.0,0,1799.0,COD,1
O2447,C1,P2,2026-01-24,Saturday,7,1,1799,179.9,10,1619.1,Card,0
O2448,C66,P4,2026-01-16,Friday,9,3,24990,7497.0,30,17493.0,COD,1
O2449,C2,P2,2026-02-24,Tuesday,19,2,1799,0.0,0,1799.0,Card,0
O2450,C46,P2,2026-01-06,Tuesday,13,1,1799,539.6999999999999,30,1259.3000000000002,UPI,0
O2451,C42,P1,2026-02-20,Friday,3,1,11999,0.0,0,11999.0,Card,0
O2452,C38,P3,2026-01-02,Friday,13,2,39999,0.0,0,39999.0,UPI,0
O2453,C7,P1,2026-03-22,Sunday,0,2,11999,3599.7,30,8399.3,UPI,0
O2454,C43,P2,2026-02-13,Friday,18,2,1799,0.0,0,1799.0,COD,1
O2455,C17,P4,2026-01-28,Wednesday,7,3,24990,2499.0,10,22491.0,UPI,0
O2456,C32,P5,2026-03-08,Sunday,5,3,3499,349.90000000000003,10,3149.1,UPI,0
O2457,C45,P1,2026-01-24,Saturday,4,1,11999,4799.6,40,7199.4,UPI,0
O2458,C5,P1,2026-01-04,Sunday,23,1,11999,2399.8,20,9599.2,Card,0
O2459,C44,P2,2026-03-18,Wednesday,15,1,1799,0.0,0,1799.0,UPI,0
O2460,C59,P6,2026-03-23,Monday,2,3,3199,1279.6000000000001,40,1919.3999999999999,COD,1
O2461,C36,P5,2026-03-03,Tuesday,2,1,3499,349.90000000000003,10,3149.1,UPI,0
O2462,C37,P5,2026-01-24,Saturday,14,1,3499,699.8000000000001,20,2799.2,UPI,0
O2463,C6,P6,2026-01-08,Thursday,12,1,3199,319.90000000000003,10,2879.1,COD,1
O2464,C3,P5,2026-03-06,Friday,18,2,3499,349.90000000000003,10,3149.1,Card,0
O2465,C61,P6,2026-02-26,Thursday,4,3,3199,639.8000000000001,20,2559.2,UPI,0
O2466,C63,P4,2026-03-10,Tuesday,8,1,24990,7497.0,30,17493.0,COD,1
O2467,C82,P6,2026-03-20,Friday,16,3,3199,1279.6000000000001,40,1919.3999999999999,UPI,0
O2468,C19,P6,2026-02-21,Saturday,21,3,3199,0.0,0,3199.0,Card,0
O2469,C78,P4,2026-03-24,Tuesday,16,2,24990,0.0,0,24990.0,UPI,0
O2470,C98,P5,2026-03-24,Tuesday,12,2,3499,699.8000000000001,20,2799.2,UPI,0
O2471,C47,P1,2026-01-18,Sunday,17,3,11999,2399.8,20,9599.2,COD,1
O2472,C59,P5,2026-03-13,Friday,21,2,3499,1399.6000000000001,40,2099.3999999999996,COD,1
O2473,C35,P4,2026-03-29,Sunday,12,2,24990,0.0,0,24990.0,UPI,0
O2474,C19,P6,2026-01-29,Thursday,7,2,3199,1279.6000000000001,40,1919.3999999999999,Card,0
O2475,C55,P4,2026-03-27,Friday,1,2,24990,0.0,0,24990.0,COD,1
O2476,C61,P6,2026-01-23,Friday,0,2,3199,0.0,0,3199.0,COD,1
O2477,C89,P4,2026-01-11,Sunday,0,3,24990,2499.0,10,22491.0,Card,0
O2478,C36,P2,2026-03-25,Wednesday,21,2,1799,179.9,10,1619.1,Card,0
O2479,C35,P2,2026-01-20,Tuesday,12,3,1799,719.6,40,1079.4,Card,0
O2480,C83,P2,2026-02-26,Thursday,9,1,1799,359.8,20,1439.2,COD,1
O2481,C45,P3,2026-02-20,Friday,23,3,39999,15999.6,40,23999.4,UPI,0
O2482,C74,P2,2026-01-12,Monday,14,2,1799,719.6,40,1079.4,Card,0
O2483,C62,P4,2026-03-20,Friday,1,3,24990,0.0,0,24990.0,COD,1
O2484,C42,P3,2026-02-12,Thursday,0,3,39999,15999.6,40,23999.4,Card,0
O2485,C47,P3,2026-01-14,Wednesday,3,1,39999,0.0,0,39999.0,Card,0
O2486,C57,P2,2026-03-20,Friday,17,3,1799,359.8,20,1439.2,Card,0
O2487,C42,P5,2026-03-26,Thursday,14,3,3499,349.90000000000003,10,3149.1,Card,0
O2488,C7,P3,2026-02-03,Tuesday,4,2,39999,15999.6,40,23999.4,UPI,0
O2489,C36,P3,2026-03-08,Sunday,15,3,39999,0.0,0,39999.0,Card,0
O2490,C88,P1,2026-02-05,Thursday,14,2,11999,3599.7,30,8399.3,COD,1
O2491,C96,P4,2026-01-24,Saturday,2,2,24990,7497.0,30,17493.0,COD,1
O2492,C36,P6,2026-01-24,Saturday,13,2,3199,959.6999999999999,30,2239.3,Card,0
O2493,C31,P6,2026-03-07,Saturday,8,2,3199,639.8000000000001,20,2559.2,COD,1
O2494,C92,P6,2026-01-28,Wednesday,13,1,3199,639.8000000000001,20,2559.2,Card,0
O2495,C30,P6,2026-02-01,Sunday,16,3,3199,0.0,0,3199.0,COD,1
O2496,C2,P1,2026-03-27,Friday,11,2,11999,0.0,0,11999.0,COD,1
O2497,C28,P5,2026-01-08,Thursday,14,1,3499,1049.7,30,2449.3,UPI,0
O2498,C10,P6,2026-02-27,Friday,20,2,3199,319.90000000000003,10,2879.1,COD,1
O2499,C58,P3,2026-01-09,Friday,17,2,39999,3999.9,10,35999.1,UPI,0
O2500,C17,P2,2026-03-22,Sunday,2,1,1799,719.6,40,1079.4,Card,0
O2501,C37,P6,2026-02-20,Friday,13,1,3199,639.8000000000001,20,2559.2,Card,0
O2502,C72,P1,2026-04-01,Wednesday,9,1,11999,4799.6,40,7199.4,COD,1
O2503,C65,P6,2026-03-20,Friday,8,2,3199,1279.6000000000001,40,1919.3999999999999,Card,0
O2504,C57,P2,2026-01-06,Tuesday,7,1,1799,179.9,10,1619.1,Card,0
O2505,C11,P6,2026-02-25,Wednesday,12,3,3199,959.6999999999999,30,2239.3,UPI,0
O2506,C44,P5,2026-03-26,Thursday,10,1,3499,1049.7,30,2449.3,COD,1
O2507,C28,P3,2026-02-27,Friday,17,1,39999,7999.8,20,31999.2,UPI,0
O2508,C4,P5,2026-03-23,Monday,22,2,3499,1049.7,30,2449.3,COD,1
O2509,C25,P3,2026-01-08,Thursday,8,2,39999,3999.9,10,35999.1,UPI,0
O2510,C13,P1,2026-03-23,Monday,21,1,11999,1199.9,10,10799.1,Card,0
O2511,C60,P5,2026-01-20,Tuesday,10,2,3499,699.8000000000001,20,2799.2,UPI,0
O2512,C6,P1,2026-02-28,Saturday,20,1,11999,2399.8,20,9599.2,COD,1
O2513,C67,P1,2026-02-06,Friday,12,3,11999,3599.7,30,8399.3,COD,1
O2514,C6,P5,2026-02-05,Thursday,16,3,3499,699.8000000000001,20,2799.2,Card,0
O2515,C47,P4,2026-03-30,Monday,5,2,24990,9996.0,40,14994.0,Card,0
O2516,C76,P1,2026-01-21,Wednesday,7,3,11999,4799.6,40,7199.4,UPI,0
O2517,C89,P3,2026-01-04,Sunday,20,3,39999,15999.6,40,23999.4,UPI,0
O2518,C31,P1,2026-03-07,Saturday,0,3,11999,0.0,0,11999.0,COD,1
O2519,C63,P1,2026-03-12,Thursday,19,1,11999,2399.8,20,9599.2,Card,0
O2520,C49,P2,2026-01-26,Monday,10,2,1799,539.6999999999999,30,1259.3000000000002,COD,1
O2521,C4,P5,2026-03-26,Thursday,19,2,3499,1049.7,30,2449.3,Card,0
O2522,C98,P4,2026-01-04,Sunday,10,2,24990,2499.0,10,22491.0,Card,0
O2523,C56,P5,2026-02-06,Friday,2,3,3499,349.90000000000003,10,3149.1,Card,0
O2524,C70,P4,2026-02-28,Saturday,21,3,24990,9996.0,40,14994.0,COD,1
O2525,C97,P4,2026-02-07,Saturday,22,2,24990,4998.0,20,19992.0,COD,1
O2526,C80,P3,2026-02-03,Tuesday,14,1,39999,0.0,0,39999.0,Card,0
O2527,C72,P4,2026-01-12,Monday,5,3,24990,4998.0,20,19992.0,UPI,0
O2528,C72,P5,2026-03-15,Sunday,8,1,3499,349.90000000000003,10,3149.1,Card,0
O2529,C85,P2,2026-03-14,Saturday,1,3,1799,0.0,0,1799.0,UPI,0
O2530,C89,P2,2026-03-12,Thursday,19,1,1799,0.0,0,1799.0,COD,1
O2531,C58,P6,2026-01-26,Monday,6,3,3199,1279.6000000000001,40,1919.3999999999999,UPI,0
O2532,C58,P6,2026-01-17,Saturday,3,1,3199,319.90000000000003,10,2879.1,COD,1
O2533,C29,P1,2026-02-09,Monday,17,1,11999,1199.9,10,10799.1,Card,0
O2534,C85,P4,2026-01-21,Wednesday,6,1,24990,9996.0,40,14994.0,COD,1
O2535,C58,P2,2026-01-13,Tuesday,14,1,1799,179.9,10,1619.1,UPI,0
O2536,C85,P4,2026-03-30,Monday,17,3,24990,0.0,0,24990.0,Card,0
O2537,C72,P5,2026-02-01,Sunday,8,2,3499,1399.6000000000001,40,2099.3999999999996,UPI,0
O2538,C88,P6,2026-02-28,Saturday,11,3,3199,319.90000000000003,10,2879.1,UPI,0
O2539,C50,P6,2026-03-26,Thursday,15,3,3199,1279.6000000000001,40,1919.3999999999999,Card,0
O2540,C67,P6,2026-02-26,Thursday,0,1,3199,1279.6000000000001,40,1919.3999999999999,Card,0
O2541,C41,P6,2026-02-21,Saturday,19,2,3199,959.6999999999999,30,2239.3,Card,0
O2542,C58,P5,2026-01-14,Wednesday,23,3,3499,699.8000000000001,20,2799.2,Card,0
O2543,C35,P3,2026-02-01,Sunday,5,1,39999,7999.8,20,31999.2,COD,1
O2544,C100,P6,2026-03-09,Monday,17,1,3199,1279.6000000000001,40,1919.3999999999999,Card,0
O2545,C36,P3,2026-02-11,Wednesday,17,3,39999,3999.9,10,35999.1,Card,0
O2546,C24,P5,2026-03-21,Saturday,3,3,3499,1049.7,30,2449.3,COD,1
O2547,C81,P6,2026-03-12,Thursday,22,2,3199,319.90000000000003,10,2879.1,UPI,0
O2548,C75,P5,2026-02-02,Monday,14,2,3499,1399.6000000000001,40,2099.3999999999996,UPI,0
O2549,C96,P2,2026-01-13,Tuesday,12,1,1799,539.6999999999999,30,1259.3000000000002,COD,1
O2550,C79,P2,2026-02-21,Saturday,1,1,1799,359.8,20,1439.2,UPI,0
O2551,C14,P1,2026-01-23,Friday,17,1,11999,2399.8,20,9599.2,Card,0
O2552,C77,P1,2026-01-26,Monday,12,1,11999,0.0,0,11999.0,Card,0
O2553,C42,P1,2026-02-18,Wednesday,11,2,11999,1199.9,10,10799.1,Card,0
O2554,C19,P6,2026-02-04,Wednesday,0,1,3199,639.8000000000001,20,2559.2,Card,0
O2555,C96,P2,2026-01-02,Friday,7,1,1799,0.0,0,1799.0,COD,1
O2556,C55,P4,2026-02-18,Wednesday,18,2,24990,4998.0,20,19992.0,Card,0
O2557,C80,P5,2026-02-17,Tuesday,21,1,3499,1399.6000000000001,40,2099.3999999999996,UPI,0
O2558,C40,P2,2026-03-15,Sunday,2,2,1799,359.8,20,1439.2,COD,1
O2559,C96,P2,2026-03-22,Sunday,8,3,1799,359.8,20,1439.2,COD,1
O2560,C11,P4,2026-02-12,Thursday,22,3,24990,9996.0,40,14994.0,UPI,0
O2561,C58,P5,2026-02-24,Tuesday,18,2,3499,699.8000000000001,20,2799.2,COD,1
O2562,C46,P1,2026-01-01,Thursday,0,1,11999,3599.7,30,8399.3,Card,0
O2563,C33,P5,2026-02-06,Friday,22,2,3499,1399.6000000000001,40,2099.3999999999996,COD,1
O2564,C83,P5,2026-03-07,Saturday,19,2,3499,0.0,0,3499.0,Card,0
O2565,C75,P4,2026-02-06,Friday,20,3,24990,4998.0,20,19992.0,UPI,0
O2566,C74,P4,2026-03-31,Tuesday,9,1,24990,2499.0,10,22491.0,UPI,0
O2567,C44,P3,2026-03-02,Monday,22,2,39999,11999.699999999999,30,27999.300000000003,Card,0
O2568,C66,P5,2026-03-23,Monday,14,3,3499,1049.7,30,2449.3,COD,1
O2569,C27,P4,2026-01-05,Monday,21,3,24990,9996.0,40,14994.0,UPI,0
O2570,C83,P6,2026-02-21,Saturday,8,2,3199,959.6999999999999,30,2239.3,Card,0
O2571,C20,P1,2026-02-08,Sunday,5,3,11999,2399.8,20,9599.2,UPI,0
O2572,C79,P6,2026-03-13,Friday,21,3,3199,959.6999999999999,30,2239.3,UPI,0
O2573,C48,P6,2026-01-13,Tuesday,5,1,3199,1279.6000000000001,40,1919.3999999999999,COD,1
O2574,C2,P3,2026-01-19,Monday,17,2,39999,7999.8,20,31999.2,Card,0
O2575,C90,P5,2026-03-27,Friday,16,1,3499,0.0,0,3499.0,Card,0
O2576,C54,P4,2026-01-03,Saturday,14,1,24990,2499.0,10,22491.0,UPI,0
O2577,C77,P3,2026-03-16,Monday,7,1,39999,0.0,0,39999.0,UPI,0
O2578,C24,P2,2026-03-28,Saturday,22,3,1799,539.6999999999999,30,1259.3000000000002,UPI,0
O2579,C36,P2,2026-02-06,Friday,21,2,1799,359.8,20,1439.2,UPI,0
O2580,C85,P1,2026-03-07,Saturday,5,3,11999,0.0,0,11999.0,UPI,0
O2581,C28,P1,2026-01-20,Tuesday,1,1,11999,3599.7,30,8399.3,COD,1
O2582,C30,P5,2026-02-17,Tuesday,14,1,3499,349.90000000000003,10,3149.1,COD,1
O2583,C18,P5,2026-02-25,Wednesday,16,2,3499,349.90000000000003,10,3149.1,Card,0
O2584,C18,P3,2026-03-03,Tuesday,20,3,39999,15999.6,40,23999.4,COD,1
O2585,C99,P6,2026-01-27,Tuesday,6,1,3199,959.6999999999999,30,2239.3,UPI,0
O2586,C89,P5,2026-03-08,Sunday,7,2,3499,349.90000000000003,10,3149.1,COD,1
O2587,C40,P5,2026-03-31,Tuesday,22,1,3499,0.0,0,3499.0,Card,0
O2588,C56,P5,2026-01-26,Monday,6,1,3499,349.90000000000003,10,3149.1,Card,0
O2589,C30,P3,2026-03-12,Thursday,20,1,39999,7999.8,20,31999.2,UPI,0
O2590,C17,P3,2026-02-23,Monday,18,3,39999,11999.699999999999,30,27999.300000000003,Card,0
O2591,C100,P4,2026-01-19,Monday,3,2,24990,7497.0,30,17493.0,Card,0
O2592,C60,P5,2026-01-19,Monday,20,2,3499,349.90000000000003,10,3149.1,Card,0
O2593,C22,P3,2026-03-13,Friday,6,3,39999,15999.6,40,23999.4,COD,1
O2594,C21,P6,2026-01-03,Saturday,7,1,3199,0.0,0,3199.0,Card,0
O2595,C39,P5,2026-03-29,Sunday,21,3,3499,0.0,0,3499.0,COD,1
O2596,C86,P2,2026-01-29,Thursday,9,2,1799,539.6999999999999,30,1259.3000000000002,UPI,0
O2597,C25,P5,2026-03-20,Friday,2,3,3499,0.0,0,3499.0,COD,1
O2598,C83,P6,2026-02-21,Saturday,7,3,3199,959.6999999999999,30,2239.3,UPI,0
O2599,C88,P4,2026-03-14,Saturday,11,2,24990,4998.0,20,19992.0,UPI,0
O2600,C11,P1,2026-01-28,Wednesday,1,1,11999,1199.9,10,10799.1,Card,0
O2601,C31,P6,2026-02-14,Saturday,23,2,3199,959.6999999999999,30,2239.3,COD,1
O2602,C64,P6,2026-03-18,Wednesday,2,2,3199,959.6999999999999,30,2239.3,COD,1
O2603,C52,P2,2026-02-26,Thursday,6,3,1799,179.9,10,1619.1,UPI,0
O2604,C26,P1,2026-02-16,Monday,20,2,11999,0.0,0,11999.0,UPI,0
O2605,C67,P2,2026-02-23,Monday,9,3,1799,359.8,20,1439.2,Card,0
O2606,C43,P1,2026-03-15,Sunday,9,2,11999,3599.7,30,8399.3,COD,1
O2607,C19,P4,2026-02-11,Wednesday,4,3,24990,9996.0,40,14994.0,COD,1
O2608,C50,P2,2026-02-27,Friday,14,1,1799,719.6,40,1079.4,Card,0
O2609,C10,P5,2026-02-10,Tuesday,19,1,3499,1399.6000000000001,40,2099.3999999999996,COD,1
O2610,C77,P3,2026-03-28,Saturday,12,2,39999,11999.699999999999,30,27999.300000000003,Card,0
O2611,C26,P5,2026-02-12,Thursday,5,1,3499,349.90000000000003,10,3149.1,COD,1
O2612,C35,P2,2026-02-12,Thursday,9,2,1799,719.6,40,1079.4,UPI,0
O2613,C57,P4,2026-02-05,Thursday,14,2,24990,9996.0,40,14994.0,COD,1
O2614,C47,P6,2026-03-29,Sunday,12,3,3199,639.8000000000001,20,2559.2,UPI,0
O2615,C86,P2,2026-01-06,Tuesday,9,1,1799,359.8,20,1439.2,Card,0
O2616,C35,P5,2026-01-13,Tuesday,7,3,3499,699.8000000000001,20,2799.2,UPI,0
O2617,C42,P4,2026-01-14,Wednesday,0,1,24990,2499.0,10,22491.0,UPI,0
O2618,C23,P3,2026-03-25,Wednesday,2,3,39999,7999.8,20,31999.2,Card,0
O2619,C94,P3,2026-03-15,Sunday,3,3,39999,15999.6,40,23999.4,COD,1
O2620,C68,P1,2026-03-10,Tuesday,0,3,11999,2399.8,20,9599.2,Card,0
O2621,C59,P6,2026-03-18,Wednesday,13,1,3199,319.90000000000003,10,2879.1,Card,0
