order_id,shipping_mode,courier_partner,warehouse_city,delivery_city,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area,delivery_attempts,courier_delay_rate,warehouse_processing_time
O2239,Express,Ecom Express,Jaipur,Jaipur,1,1,0,387,0,2,0.14,2.66
O2240,Express,BlueDart,Bangalore,Lucknow,1,3,2,66,0,2,0.39,1.31
O2241,Express,Ecom Express,Jaipur,Hyderabad,3,3,0,1014,1,3,0.09,2.87
O2242,Standard,BlueDart,Mumbai,Chennai,4,5,1,647,0,2,0.17,2.6
O2243,Same-Day,Delhivery,Mumbai,Lucknow,0,0,0,1778,1,1,0.16,1.4
O2244,Standard,BlueDart,Jaipur,Delhi,3,3,0,1283,1,1,0.15,2.37
O2245,Standard,Delhivery,Mumbai,Hyderabad,5,6,1,513,0,1,0.18,2.06
O2246,Standard,Ecom Express,Chennai,Jaipur,3,4,1,1265,1,1,0.26,2.58
O2247,Standard,Delhivery,Bangalore,Hyderabad,4,4,0,1836,1,3,0.26,1.65
O2248,Express,BlueDart,Bangalore,Kolkata,2,2,0,1751,1,1,0.1,2.42
O2249,Standard,BlueDart,Jaipur,Kolkata,3,4,1,1428,1,3,0.3,2.27
O2250,Standard,Ecom Express,Mumbai,Delhi,6,9,3,1441,1,1,0.38,2.76
O2251,Standard,Ecom Express,Hyderabad,Bangalore,5,5,0,300,0,2,0.24,1.1
O2252,Express,BlueDart,Bangalore,Mumbai,2,2,0,1202,1,3,0.09,1.49
O2253,Standard,BlueDart,Kolkata,Kolkata,6,8,2,761,0,2,0.36,2.84
O2254,Standard,Ecom Express,Mumbai,Delhi,3,5,2,625,0,2,0.22,1.08
O2255,Express,Delhivery,Lucknow,Kolkata,2,2,0,394,0,1,0.3,2.79
O2256,Express,BlueDart,Kolkata,Kolkata,2,2,0,197,0,2,0.11,2.09
O2257,Standard,BlueDart,Chennai,Lucknow,4,4,0,1185,1,3,0.25,1.56
O2258,Standard,BlueDart,Jaipur,Delhi,5,5,0,1161,1,2,0.15,1.39
O2259,Express,BlueDart,Hyderabad,Delhi,2,2,0,1664,1,1,0.25,1.94
O2260,Same-Day,Delhivery,Delhi,Lucknow,1,1,0,1981,1,1,0.27,1.04
O2261,Express,Ecom Express,Jaipur,Jaipur,2,3,1,271,0,3,0.34,1.57
O2262,Express,Ecom Express,Hyderabad,Delhi,3,3,0,442,0,3,0.07,2.49
O2263,Standard,Ecom Express,Bangalore,Kolkata,6,6,0,1721,1,2,0.16,1.97
O2264,Standard,Ecom Express,Hyderabad,Lucknow,3,3,0,1464,1,3,0.11,2.48
O2265,Standard,Delhivery,Hyderabad,Delhi,6,7,1,965,1,3,0.38,1.28
O2266,Standard,BlueDart,Delhi,Delhi,4,5,1,279,0,2,0.26,1.72
O2267,Standard,Delhivery,Chennai,Delhi,3,4,1,1353,1,3,0.23,2.99
O2268,Standard,Ecom Express,Chennai,Chennai,4,4,0,1197,1,1,0.25,1.03
O2269,Same-Day,Delhivery,Jaipur,Kolkata,0,0,0,759,0,3,0.23,2.44
O2270,Standard,BlueDart,Jaipur,Bangalore,5,6,1,499,0,1,0.36,2.43
O2271,Standard,Ecom Express,Jaipur,Mumbai,5,6,1,847,1,1,0.33,2.49
O2272,Standard,Delhivery,Mumbai,Mumbai,5,8,3,1602,1,3,0.29,2.5
O2273,Standard,BlueDart,Delhi,Bangalore,3,3,0,183,0,2,0.22,2.01
O2274,Standard,BlueDart,Mumbai,Chennai,5,5,0,1573,1,3,0.17,2.25
O2275,Standard,Ecom Express,Chennai,Hyderabad,3,3,0,95,0,1,0.18,1.82
O2276,Same-Day,Ecom Express,Bangalore,Hyderabad,1,1,0,180,0,3,0.22,1.89
O2277,Express,Delhivery,Delhi,Lucknow,3,8,5,1052,1,2,0.36,2.8
O2278,Same-Day,Delhivery,Bangalore,Delhi,1,2,1,720,0,2,0.18,1.25
O2279,Standard,BlueDart,Hyderabad,Kolkata,3,3,0,373,0,2,0.17,2.35
O2280,Express,Ecom Express,Lucknow,Bangalore,1,1,0,518,0,2,0.06,2.33
O2281,Standard,BlueDart,Mumbai,Hyderabad,3,9,6,530,0,3,0.4,2.19
O2282,Standard,Ecom Express,Mumbai,Bangalore,6,6,0,1242,1,2,0.08,2.87
O2283,Express,Delhivery,Hyderabad,Mumbai,2,3,1,871,1,1,0.24,1.39
O2284,Standard,Delhivery,Kolkata,Kolkata,5,7,2,672,0,3,0.15,2.94
O2285,Express,BlueDart,Chennai,Bangalore,1,1,0,1075,1,3,0.15,2.36
O2286,Standard,Delhivery,Mumbai,Mumbai,3,3,0,538,0,3,0.15,2.72
O2287,Standard,Ecom Express,Kolkata,Mumbai,5,6,1,461,0,2,0.37,1.8
O2288,Express,BlueDart,Mumbai,Bangalore,1,1,0,803,1,2,0.11,1.89
O2289,Express,BlueDart,Hyderabad,Kolkata,2,2,0,1723,1,3,0.23,2.5
O2290,Standard,Ecom Express,Kolkata,Kolkata,6,7,1,752,0,3,0.34,1.79
O2291,Standard,BlueDart,Mumbai,Jaipur,5,7,2,743,0,1,0.32,2.84
O2292,Express,Delhivery,Bangalore,Chennai,1,1,0,671,0,3,0.08,1.49
O2293,Express,Delhivery,Mumbai,Bangalore,1,1,0,805,1,1,0.16,2.09
O2294,Standard,BlueDart,Delhi,Delhi,6,9,3,176,0,3,0.31,1.75
O2295,Same-Day,Ecom Express,Delhi,Delhi,0,1,1,973,1,1,0.21,1.74
O2296,Express,Delhivery,Delhi,Chennai,3,4,1,1009,1,1,0.29,2.74
O2297,Express,BlueDart,Mumbai,Lucknow,1,1,0,735,0,2,0.23,1.39
O2298,Standard,BlueDart,Chennai,Hyderabad,6,7,1,1936,1,2,0.22,1.72
O2299,Same-Day,BlueDart,Bangalore,Lucknow,0,0,0,215,0,3,0.19,2.87
O2300,Standard,Delhivery,Jaipur,Bangalore,5,10,5,1541,1,2,0.3,2.61
O2301,Express,BlueDart,Hyderabad,Lucknow,3,4,1,439,0,2,0.35,1.59
O2302,Standard,Delhivery,Hyderabad,Hyderabad,4,4,0,620,0,2,0.19,2.72
O2303,Standard,BlueDart,Chennai,Jaipur,4,5,1,1033,1,1,0.29,2.28
O2304,Express,BlueDart,Delhi,Chennai,2,3,1,1978,1,2,0.16,1.96
O2305,Standard,BlueDart,Bangalore,Lucknow,5,6,1,732,0,3,0.28,2.48
O2306,Express,BlueDart,Kolkata,Chennai,3,3,0,195,0,1,0.2,2.29
O2307,Express,BlueDart,Mumbai,Mumbai,3,3,0,1535,1,1,0.08,2.26
O2308,Standard,Ecom Express,Kolkata,Delhi,5,6,1,1967,1,1,0.23,1.5
O2309,Same-Day,BlueDart,Mumbai,Lucknow,0,0,0,167,0,3,0.07,2.1
O2310,Express,Ecom Express,Delhi,Chennai,2,2,0,1218,1,3,0.06,2.56
O2311,Express,Ecom Express,Kolkata,Lucknow,2,2,0,592,0,2,0.06,2.46
O2312,Standard,Delhivery,Delhi,Jaipur,5,7,2,1900,1,1,0.3,1.49
O2313,Standard,BlueDart,Bangalore,Jaipur,5,7,2,1801,1,3,0.25,2.62
O2314,Express,BlueDart,Lucknow,Kolkata,3,3,0,831,1,3,0.21,2.1
O2315,Express,Delhivery,Hyderabad,Hyderabad,2,2,0,1749,1,2,0.26,1.82
O2316,Standard,Ecom Express,Chennai,Bangalore,5,5,0,1909,1,2,0.3,2.32
O2317,Express,Delhivery,Mumbai,Chennai,1,2,1,1940,1,1,0.38,2.22
O2318,Standard,Delhivery,Bangalore,Kolkata,6,6,0,733,0,2,0.21,2.34
O2319,Express,BlueDart,Delhi,Bangalore,1,1,0,944,1,2,0.25,1.63
O2320,Standard,Delhivery,Bangalore,Lucknow,6,13,7,1378,1,2,0.2,1.78
O2321,Standard,Delhivery,Kolkata,Hyderabad,4,6,2,1787,1,1,0.35,2.7
O2322,Standard,Ecom Express,Lucknow,Mumbai,3,4,1,1601,1,1,0.36,1.37
O2323,Standard,Ecom Express,Delhi,Hyderabad,6,7,1,1170,1,2,0.17,1.95
O2324,Standard,Ecom Express,Hyderabad,Lucknow,4,11,7,1164,1,2,0.34,2.53
O2325,Standard,BlueDart,Kolkata,Hyderabad,6,7,1,876,1,2,0.29,1.9
O2326,Same-Day,BlueDart,Lucknow,Bangalore,1,2,1,210,0,3,0.18,2.95
O2327,Express,Delhivery,Hyderabad,Bangalore,1,1,0,1291,1,2,0.17,1.58
O2328,Standard,BlueDart,Chennai,Bangalore,3,8,5,1083,1,3,0.21,1.81
O2329,Standard,Delhivery,Hyderabad,Hyderabad,3,3,0,181,0,3,0.12,2.41
O2330,Standard,Delhivery,Delhi,Jaipur,3,8,5,91,0,3,0.27,1.81
O2331,Same-Day,BlueDart,Bangalore,Mumbai,1,2,1,1248,1,3,0.21,2.31
O2332,Same-Day,Ecom Express,Mumbai,Hyderabad,1,1,0,1002,1,2,0.06,2.46
O2333,Standard,Ecom Express,Jaipur,Jaipur,4,4,0,538,0,2,0.23,2.34
O2334,Express,BlueDart,Jaipur,Mumbai,2,2,0,736,0,2,0.21,2.68
O2335,Standard,Delhivery,Lucknow,Bangalore,3,4,1,1517,1,1,0.39,2.0
O2336,Express,BlueDart,Mumbai,Hyderabad,3,3,0,215,0,3,0.1,1.19
O2337,Standard,Delhivery,Delhi,Chennai,5,5,0,1904,1,2,0.1,1.22
O2338,Express,BlueDart,Lucknow,Lucknow,2,2,0,357,0,3,0.21,2.88
O2339,Standard,BlueDart,Hyderabad,Jaipur,3,5,2,1297,1,3,0.21,2.52
O2340,Express,BlueDart,Chennai,Delhi,1,1,0,1835,1,2,0.07,1.83
O2341,Standard,Ecom Express,Delhi,Chennai,3,4,1,762,0,3,0.38,1.83
O2342,Standard,Delhivery,Lucknow,Bangalore,5,5,0,181,0,3,0.06,2.19
O2343,Standard,Ecom Express,Jaipur,Jaipur,3,4,1,1239,1,2,0.33,1.62
O2344,Standard,BlueDart,Chennai,Chennai,3,5,2,1448,1,1,0.35,1.87
O2345,Express,BlueDart,Delhi,Bangalore,1,2,1,671,0,1,0.2,1.51
O2346,Express,BlueDart,Delhi,Kolkata,2,2,0,153,0,2,0.13,1.74
O2347,Standard,Delhivery,Lucknow,Bangalore,5,6,1,1330,1,1,0.19,1.38
O2348,Express,Delhivery,Jaipur,Delhi,3,3,0,1271,1,2,0.09,1.49
O2349,Same-Day,BlueDart,Mumbai,Kolkata,1,1,0,920,1,3,0.21,1.59
O2350,Express,BlueDart,Hyderabad,Mumbai,3,3,0,1451,1,1,0.1,1.98
O2351,Standard,BlueDart,Hyderabad,Lucknow,6,6,0,1038,1,2,0.21,2.8
O2352,Standard,Delhivery,Lucknow,Delhi,4,4,0,159,0,2,0.2,1.68
O2353,Standard,Ecom Express,Mumbai,Jaipur,4,4,0,392,0,3,0.05,1.8
O2354,Express,Delhivery,Kolkata,Lucknow,1,1,0,516,0,1,0.07,1.71
O2355,Express,Ecom Express,Mumbai,Kolkata,2,2,0,1119,1,1,0.22,2.55
O2356,Same-Day,Ecom Express,Delhi,Kolkata,0,1,1,1470,1,1,0.23,2.9
O2357,Standard,Ecom Express,Mumbai,Delhi,5,6,1,219,0,1,0.23,2.91
O2358,Same-Day,BlueDart,Bangalore,Jaipur,0,0,0,163,0,2,0.08,2.23
O2359,Standard,Delhivery,Hyderabad,Kolkata,5,5,0,381,0,2,0.19,2.53
O2360,Express,BlueDart,Hyderabad,Chennai,1,5,4,600,0,3,0.15,2.24
O2361,Express,BlueDart,Bangalore,Kolkata,2,2,0,1736,1,3,0.09,2.3
O2362,Standard,Delhivery,Delhi,Jaipur,6,6,0,1282,1,2,0.11,1.23
O2363,Standard,BlueDart,Bangalore,Kolkata,4,4,0,281,0,1,0.12,2.34
O2364,Standard,BlueDart,Chennai,Jaipur,6,6,0,1583,1,2,0.2,1.91
O2365,Standard,Delhivery,Lucknow,Hyderabad,5,8,3,1548,1,2,0.24,2.28
O2366,Standard,BlueDart,Lucknow,Mumbai,5,5,0,1119,1,1,0.2,1.11
O2367,Express,Ecom Express,Bangalore,Hyderabad,1,1,0,1295,1,2,0.1,1.47
O2368,Standard,Ecom Express,Hyderabad,Kolkata,6,9,3,546,0,1,0.23,1.01
O2369,Standard,BlueDart,Delhi,Delhi,6,6,0,116,0,2,0.15,2.87
O2370,Standard,Delhivery,Lucknow,Delhi,5,5,0,112,0,1,0.22,1.24
O2371,Standard,Delhivery,Mumbai,Hyderabad,5,6,1,99,0,3,0.37,1.02
O2372,Express,BlueDart,Jaipur,Hyderabad,3,3,0,738,0,1,0.14,1.53
O2373,Express,BlueDart,Mumbai,Hyderabad,3,3,0,385,0,1,0.15,1.65
O2374,Standard,Delhivery,Chennai,Kolkata,4,5,1,1985,1,3,0.16,1.94
O2375,Standard,Ecom Express,Kolkata,Kolkata,4,5,1,1465,1,1,0.25,1.24
O2376,Standard,BlueDart,Mumbai,Hyderabad,6,6,0,1675,1,1,0.07,1.32
O2377,Standard,Ecom Express,Hyderabad,Jaipur,5,7,2,751,0,2,0.17,2.48
O2378,Standard,Delhivery,Kolkata,Mumbai,6,7,1,828,1,2,0.34,1.01
O2379,Express,BlueDart,Bangalore,Jaipur,3,4,1,1633,1,2,0.18,2.3
O2380,Standard,Ecom Express,Mumbai,Delhi,6,7,1,441,0,2,0.19,2.88
O2381,Standard,Delhivery,Kolkata,Lucknow,5,6,1,1960,1,2,0.36,2.56
O2382,Same-Day,Ecom Express,Delhi,Kolkata,0,2,2,1749,1,2,0.39,2.41
O2383,Standard,Ecom Express,Delhi,Hyderabad,5,6,1,1802,1,1,0.21,2.69
O2384,Standard,Delhivery,Hyderabad,Chennai,4,5,1,1525,1,3,0.35,2.88
O2385,Express,Delhivery,Mumbai,Mumbai,3,3,0,309,0,2,0.12,1.51
O2386,Standard,Delhivery,Jaipur,Lucknow,3,4,1,1943,1,1,0.34,2.29
O2387,Express,Ecom Express,Jaipur,Delhi,2,3,1,1906,1,3,0.37,1.48
O2388,Standard,BlueDart,Kolkata,Hyderabad,6,7,1,1117,1,2,0.34,1.11
O2389,Standard,Ecom Express,Chennai,Hyderabad,4,4,0,33,0,2,0.13,2.0
O2390,Standard,Delhivery,Jaipur,Kolkata,5,8,3,1345,1,3,0.34,1.31
O2391,Express,Delhivery,Mumbai,Bangalore,2,4,2,104,0,3,0.23,1.8
O2392,Standard,Delhivery,Kolkata,Hyderabad,5,6,1,351,0,2,0.38,1.31
O2393,Express,Ecom Express,Delhi,Bangalore,3,3,0,318,0,2,0.07,2.88
O2394,Express,Delhivery,Lucknow,Chennai,1,1,0,1668,1,3,0.21,2.78
O2395,Standard,Delhivery,Lucknow,Hyderabad,3,4,1,811,1,3,0.23,1.28
O2396,Standard,Delhivery,Kolkata,Jaipur,4,5,1,499,0,1,0.36,2.42
O2397,Standard,Delhivery,Hyderabad,Delhi,6,6,0,257,0,2,0.25,1.99
O2398,Standard,Delhivery,Mumbai,Hyderabad,4,4,0,651,0,3,0.27,2.44
O2399,Same-Day,Ecom Express,Lucknow,Kolkata,0,0,0,904,1,1,0.2,2.23
O2400,Express,Delhivery,Kolkata,Jaipur,3,3,0,283,0,2,0.22,2.48
O2401,Express,BlueDart,Lucknow,Jaipur,2,2,0,609,0,1,0.11,2.44
O2402,Standard,Ecom Express,Mumbai,Jaipur,4,5,1,1198,1,1,0.31,1.1
O2403,Standard,BlueDart,Chennai,Lucknow,5,6,1,1941,1,3,0.33,1.21
O2404,Standard,Ecom Express,Kolkata,Delhi,4,4,0,472,0,3,0.27,1.95
O2405,Standard,Ecom Express,Hyderabad,Chennai,4,11,7,988,1,2,0.3,1.25
O2406,Express,Delhivery,Lucknow,Mumbai,1,1,0,774,0,1,0.14,2.25
O2407,Standard,Ecom Express,Bangalore,Chennai,5,5,0,557,0,1,0.16,1.56
O2408,Standard,Ecom Express,Chennai,Hyderabad,3,4,1,201,0,2,0.19,2.68
O2409,Standard,Ecom Express,Delhi,Chennai,6,8,2,1812,1,1,0.38,2.1
O2410,Express,BlueDart,Bangalore,Jaipur,3,3,0,1142,1,1,0.23,2.07
O2411,Same-Day,BlueDart,Mumbai,Mumbai,1,1,0,1060,1,2,0.27,2.61
O2412,Standard,Ecom Express,Jaipur,Hyderabad,3,4,1,785,0,1,0.34,1.47
O2413,Express,BlueDart,Kolkata,Delhi,3,3,0,887,1,3,0.11,2.19
O2414,Express,Delhivery,Hyderabad,Jaipur,1,1,0,528,0,2,0.19,2.3
O2415,Standard,Delhivery,Jaipur,Kolkata,3,8,5,1840,1,1,0.36,1.9
O2416,Standard,BlueDart,Kolkata,Delhi,6,6,0,1149,1,1,0.19,2.21
O2417,Standard,Ecom Express,Bangalore,Kolkata,3,9,6,269,0,3,0.24,2.1
O2418,Standard,Ecom Express,Jaipur,Delhi,4,4,0,647,0,3,0.26,2.88
O2419,Standard,BlueDart,Chennai,Lucknow,6,6,0,1528,1,2,0.3,1.07
O2420,Standard,BlueDart,Lucknow,Kolkata,3,3,0,1999,1,2,0.05,2.57
O2421,Express,Delhivery,Bangalore,Lucknow,3,4,1,1025,1,1,0.21,1.51
O2422,Standard,Delhivery,Chennai,Delhi,5,5,0,1515,1,2,0.29,1.72
O2423,Standard,BlueDart,Kolkata,Lucknow,3,3,0,87,0,2,0.21,1.77
O2424,Standard,Ecom Express,Delhi,Lucknow,5,6,1,353,0,2,0.25,1.27
O2425,Express,Delhivery,Mumbai,Kolkata,1,7,6,1091,1,2,0.24,2.36
O2426,Standard,BlueDart,Mumbai,Mumbai,5,6,1,1164,1,2,0.21,2.26
O2427,Express,Delhivery,Hyderabad,Bangalore,3,3,0,1359,1,1,0.23,1.24
O2428,Same-Day,BlueDart,Jaipur,Bangalore,1,1,0,634,0,2,0.14,2.9
O2429,Standard,Ecom Express,Mumbai,Mumbai,5,5,0,1404,1,1,0.26,2.59
O2430,Same-Day,Ecom Express,Lucknow,Hyderabad,1,1,0,1576,1,3,0.23,2.96
O2431,Express,Ecom Express,Chennai,Chennai,2,3,1,1994,1,2,0.23,2.52
O2432,Standard,BlueDart,Hyderabad,Hyderabad,4,7,3,1324,1,2,0.25,2.28
O2433,Express,BlueDart,Mumbai,Hyderabad,2,2,0,1899,1,3,0.07,2.08
O2434,Express,Delhivery,Mumbai,Delhi,2,2,0,909,1,3,0.08,1.38
O2435,Standard,BlueDart,Lucknow,Kolkata,4,4,0,706,0,1,0.18,1.71
O2436,Standard,Ecom Express,Jaipur,Jaipur,3,3,0,1291,1,2,0.06,1.61
O2437,Standard,Delhivery,Delhi,Jaipur,6,6,0,1882,1,2,0.3,2.5
O2438,Express,Ecom Express,Kolkata,Mumbai,2,2,0,1270,1,2,0.25,1.26
O2439,Standard,BlueDart,Kolkata,Chennai,6,6,0,534,0,3,0.13,2.34
O2440,Standard,Ecom Express,Kolkata,Delhi,4,5,1,500,0,1,0.4,2.8
O2441,Standard,Delhivery,Lucknow,Hyderabad,4,5,1,968,1,2,0.29,2.34
O2442,Express,Delhivery,Jaipur,Mumbai,1,2,1,1511,1,2,0.35,2.08
O2443,Express,BlueDart,Hyderabad,Delhi,2,2,0,1400,1,3,0.14,1.11
O2444,Standard,Ecom Express,Chennai,Delhi,6,7,1,731,0,1,0.22,1.21
O2445,Standard,Ecom Express,Lucknow,Chennai,3,4,1,802,1,1,0.24,1.35
O2446,Standard,Delhivery,Hyderabad,Delhi,5,6,1,879,1,1,0.27,1.09
O2447,Same-Day,BlueDart,Hyderabad,Hyderabad,1,1,0,1694,1,1,0.26,1.86
O2448,Express,Ecom Express,Kolkata,Hyderabad,3,3,0,581,0,3,0.2,1.24
O2449,Express,BlueDart,Mumbai,Jaipur,2,2,0,85,0,2,0.16,1.71
O2450,Standard,Delhivery,Kolkata,Bangalore,4,4,0,61,0,3,0.29,2.97
O2451,Express,Delhivery,Lucknow,Bangalore,1,1,0,449,0,2,0.27,2.35
O2452,Standard,Ecom Express,Kolkata,Jaipur,6,6,0,501,0,1,0.23,1.02
O2453,Same-Day,BlueDart,Delhi,Kolkata,0,1,1,1405,1,2,0.16,2.68
O2454,Same-Day,Ecom Express,Hyderabad,Delhi,1,1,0,1269,1,3,0.17,1.79
O2455,Standard,Ecom Express,Mumbai,Delhi,4,4,0,1507,1,1,0.26,2.94
O2456,Express,Delhivery,Chennai,Jaipur,2,3,1,531,0,1,0.26,2.41
O2457,Same-Day,Delhivery,Mumbai,Mumbai,1,1,0,647,0,3,0.18,1.28
O2458,Standard,Ecom Express,Hyderabad,Lucknow,6,6,0,1655,1,2,0.06,2.85
O2459,Express,Ecom Express,Hyderabad,Chennai,2,2,0,1275,1,2,0.1,1.13
O2460,Standard,Delhivery,Lucknow,Hyderabad,5,5,0,1051,1,1,0.22,2.45
O2461,Express,Delhivery,Lucknow,Bangalore,2,3,1,1166,1,1,0.15,2.89
O2462,Express,Delhivery,Mumbai,Kolkata,1,1,0,933,1,1,0.07,2.76
O2463,Same-Day,Ecom Express,Chennai,Hyderabad,0,0,0,1698,1,1,0.3,1.83
O2464,Express,Ecom Express,Kolkata,Mumbai,2,2,0,1738,1,1,0.29,1.54
O2465,Standard,BlueDart,Kolkata,Delhi,5,6,1,1702,1,1,0.17,1.63
O2466,Same-Day,BlueDart,Bangalore,Kolkata,1,3,2,1256,1,1,0.27,2.2
O2467,Standard,Ecom Express,Kolkata,Kolkata,6,7,1,997,1,2,0.19,1.94
O2468,Standard,BlueDart,Jaipur,Kolkata,4,4,0,639,0,1,0.25,2.52
O2469,Express,BlueDart,Mumbai,Delhi,3,3,0,1066,1,2,0.06,2.93
O2470,Standard,Delhivery,Jaipur,Delhi,6,8,2,1379,1,2,0.33,1.76
O2471,Express,BlueDart,Delhi,Kolkata,1,3,2,1852,1,3,0.25,2.58
O2472,Express,BlueDart,Jaipur,Jaipur,3,3,0,714,0,1,0.15,1.5
O2473,Express,Delhivery,Chennai,Chennai,1,3,2,605,0,1,0.37,2.85
O2474,Standard,BlueDart,Delhi,Lucknow,6,12,6,1343,1,3,0.38,2.19
O2475,Standard,Delhivery,Bangalore,Bangalore,3,3,0,645,0,2,0.16,1.16
O2476,Standard,Ecom Express,Chennai,Kolkata,3,4,1,16,0,2,0.24,1.87
O2477,Standard,Ecom Express,Hyderabad,Hyderabad,6,12,6,1641,1,2,0.3,1.23
O2478,Express,BlueDart,Hyderabad,Delhi,1,1,0,231,0,1,0.16,2.66
O2479,Express,BlueDart,Lucknow,Delhi,1,1,0,1411,1,3,0.27,1.78
O2480,Standard,Delhivery,Hyderabad,Bangalore,3,4,1,190,0,2,0.17,1.03
O2481,Standard,Delhivery,Bangalore,Hyderabad,6,7,1,1692,1,3,0.31,2.44
O2482,Express,BlueDart,Lucknow,Kolkata,2,3,1,1272,1,2,0.34,1.87
O2483,Standard,Delhivery,Delhi,Mumbai,5,5,0,1114,1,2,0.11,2.72
O2484,Express,Ecom Express,Bangalore,Mumbai,1,1,0,1272,1,2,0.2,1.04
O2485,Standard,Ecom Express,Hyderabad,Jaipur,4,4,0,1689,1,3,0.27,2.78
O2486,Same-Day,Ecom Express,Hyderabad,Bangalore,1,2,1,802,1,1,0.34,1.55
O2487,Standard,BlueDart,Bangalore,Hyderabad,6,6,0,7,0,2,0.12,2.72
O2488,Express,Ecom Express,Hyderabad,Hyderabad,3,8,5,1636,1,1,0.22,1.03
O2489,Same-Day,Ecom Express,Bangalore,Hyderabad,0,2,2,1743,1,2,0.38,2.59
O2490,Standard,BlueDart,Delhi,Hyderabad,6,7,1,677,0,2,0.23,1.77
O2491,Standard,Delhivery,Kolkata,Lucknow,6,9,3,340,0,2,0.37,1.23
O2492,Standard,Delhivery,Kolkata,Bangalore,3,3,0,1645,1,1,0.1,2.73
O2493,Express,BlueDart,Chennai,Chennai,1,4,3,1055,1,3,0.38,2.96
O2494,Standard,Ecom Express,Chennai,Mumbai,4,7,3,1647,1,2,0.21,1.93
O2495,Express,BlueDart,Jaipur,Lucknow,3,3,0,762,0,1,0.15,1.09
O2496,Standard,Ecom Express,Kolkata,Chennai,4,5,1,982,1,3,0.4,1.14
O2497,Standard,Ecom Express,Hyderabad,Kolkata,5,7,2,1786,1,1,0.31,2.8
O2498,Express,Ecom Express,Kolkata,Chennai,2,3,1,1955,1,1,0.38,1.76
O2499,Standard,Delhivery,Bangalore,Bangalore,6,8,2,1269,1,1,0.2,1.56
O2500,Express,BlueDart,Bangalore,Hyderabad,3,3,0,1066,1,1,0.13,2.22
O2501,Standard,Ecom Express,Chennai,Delhi,3,8,5,534,0,2,0.16,2.0
O2502,Standard,Delhivery,Jaipur,Lucknow,6,6,0,649,0,3,0.06,1.41
O2503,Standard,Delhivery,Delhi,Bangalore,4,4,0,417,0,2,0.17,1.1
O2504,Standard,BlueDart,Hyderabad,Kolkata,6,7,1,288,0,2,0.27,2.87
O2505,Standard,Ecom Express,Mumbai,Jaipur,6,6,0,1120,1,1,0.17,1.09
O2506,Standard,BlueDart,Delhi,Jaipur,6,6,0,665,0,1,0.21,1.2
O2507,Standard,Ecom Express,Bangalore,Hyderabad,6,8,2,22,0,3,0.29,2.7
O2508,Standard,Delhivery,Chennai,Hyderabad,3,5,2,1938,1,2,0.38,1.64
O2509,Standard,Delhivery,Jaipur,Delhi,6,7,1,127,0,3,0.26,2.45
O2510,Standard,Ecom Express,Hyderabad,Bangalore,5,5,0,460,0,2,0.18,2.84
O2511,Standard,BlueDart,Bangalore,Mumbai,6,6,0,223,0,2,0.3,1.16
O2512,Standard,Delhivery,Lucknow,Bangalore,4,4,0,1298,1,3,0.13,2.96
O2513,Express,Delhivery,Lucknow,Delhi,3,3,0,521,0,1,0.23,1.08
O2514,Same-Day,Ecom Express,Chennai,Hyderabad,1,2,1,895,1,3,0.38,1.51
O2515,Express,Ecom Express,Lucknow,Kolkata,2,2,0,924,1,3,0.22,2.68
O2516,Standard,BlueDart,Lucknow,Mumbai,5,6,1,1364,1,1,0.3,2.15
O2517,Same-Day,Delhivery,Mumbai,Chennai,0,2,2,1476,1,2,0.4,1.52
O2518,Standard,Delhivery,Hyderabad,Bangalore,4,5,1,1145,1,3,0.32,2.21
O2519,Same-Day,Delhivery,Bangalore,Chennai,1,1,0,1334,1,1,0.14,1.75
O2520,Standard,Delhivery,Jaipur,Delhi,5,6,1,416,0,1,0.27,2.25
O2521,Express,Ecom Express,Bangalore,Lucknow,1,2,1,1499,1,3,0.35,1.15
O2522,Standard,Ecom Express,Kolkata,Jaipur,3,3,0,101,0,2,0.13,1.62
O2523,Same-Day,Ecom Express,Lucknow,Delhi,1,1,0,1817,1,3,0.12,2.52
O2524,Express,Ecom Express,Lucknow,Bangalore,3,3,0,649,0,3,0.28,1.4
O2525,Standard,Ecom Express,Mumbai,Delhi,4,5,1,228,0,1,0.34,1.12
O2526,Standard,Ecom Express,Delhi,Hyderabad,3,3,0,1775,1,2,0.06,1.04
O2527,Standard,BlueDart,Jaipur,Mumbai,6,7,1,1864,1,2,0.19,1.86
O2528,Standard,Delhivery,Mumbai,Chennai,5,6,1,1998,1,2,0.15,2.02
O2529,Express,BlueDart,Kolkata,Bangalore,1,1,0,1473,1,2,0.2,2.8
O2530,Standard,Ecom Express,Delhi,Kolkata,4,6,2,126,0,1,0.16,2.72
O2531,Express,BlueDart,Chennai,Hyderabad,3,3,0,509,0,2,0.21,1.57
O2532,Standard,Ecom Express,Chennai,Jaipur,5,5,0,711,0,3,0.06,2.99
O2533,Standard,BlueDart,Delhi,Jaipur,5,6,1,1308,1,3,0.35,1.42
O2534,Standard,Delhivery,Lucknow,Delhi,6,6,0,927,1,3,0.12,2.97
O2535,Same-Day,BlueDart,Kolkata,Chennai,0,0,0,140,0,3,0.14,2.21
O2536,Standard,BlueDart,Chennai,Delhi,3,3,0,706,0,1,0.12,2.98
